"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Solyc02g063450.4.1",3774.38478329237,-4.85397318814046,0.297596260875582,2.29784503584748e-61,5.18646603041135e-57
"Solyc11g150146.1.1",8951.73188056289,-4.56248002320171,0.322668803901814,6.53455231904039e-47,7.37456901965304e-43
"Solyc10g083640.2.1",1666.06275562803,-2.71155907302483,0.211037349072016,5.09960361132936e-39,3.83677177037716e-35
"Solyc10g079120.3.1",1726.07606697768,-2.36034220862098,0.187076266095406,1.11484186623314e-37,6.29077394068704e-34
"Solyc02g082130.2.1",865.240965121934,-3.15589591370812,0.251947256850452,2.49008256646151e-37,1.12407307215205e-33
"Solyc04g025160.3.1",2266.17838062657,-3.33971244450059,0.268177602765291,6.35682884131478e-37,2.39133306295526e-33
"Solyc09g008280.2.1",1070.41984404558,-6.15987948305662,0.505975909555163,2.27336745597089e-35,7.33031097838841e-32
"Solyc06g050620.3.1",5764.12399931207,-2.18421791601134,0.180560796749243,7.17055837556093e-35,2.02308341368482e-31
"Solyc02g020940.3.1",56853.1698823265,-1.69451621554794,0.141003663746758,2.58668278741222e-34,6.48711302163125e-31
"Solyc06g007980.4.1",3167.14214255651,-2.23520494122031,0.188158559805299,1.00822243829609e-33,2.27565886547811e-30
"Solyc03g059490.1.1",1206.99100208382,-2.11122529945641,0.177802253075296,1.25737131195445e-33,2.58001162564762e-30
"Solyc09g005700.3.1",3503.89291094698,-1.27215678130485,0.108225976725206,1.39593979454335e-32,2.62564642521983e-29
"Solyc01g087170.3.1",1352.59329306312,-3.3078350384533,0.28683989766411,4.55385122488352e-32,7.90653661514199e-29
"Solyc04g009030.3.1",389519.286496502,-2.11494532518635,0.186381692438794,1.63734094904954e-31,2.63974446864266e-28
"Solyc12g099470.2.1",1708.99158705149,-1.45426005850547,0.126380149111387,1.83249237705582e-31,2.75741236283513e-28
"Solyc05g009980.4.1",8535.15510465843,-1.03500326475372,0.090584645664666,8.11416156037067e-31,1.14465462861954e-27
"Solyc06g006100.3.1",905.230983414058,-2.05450937289554,0.182191376180211,1.34271484887905e-30,1.78273040317935e-27
"Solyc12g095760.2.1",3478.58992753816,-2.15083906716645,0.190986569921992,1.49364058941188e-30,1.87294231908975e-27
"Solyc02g090190.1.1",1228.37883777076,-2.16042965597652,0.193456674497974,4.4542818167333e-30,5.02687974427436e-27
"Solyc03g118270.1.1",808.404878240221,-2.29363035914868,0.207737208444659,1.70749073686141e-29,1.83522730579519e-26
"Solyc11g040370.2.1",2664.62359587526,-2.87068711553667,0.262524550487288,3.82887729803975e-29,3.9282540679116e-26
"Solyc07g039320.2.1",324.663611982939,-2.69586352425793,0.245551614675128,4.16149434247258e-29,4.08387342625864e-26
"Solyc12g017260.2.1",2248.13886545745,-1.84686347556681,0.169302870467887,9.28658896196566e-29,8.73364997752195e-26
"Solyc02g062340.3.1",178538.881825211,-2.02841347768072,0.186325302048767,9.77264852678427e-29,8.82313799592191e-26
"Solyc12g098740.2.1",3124.52336447138,-2.51727459665923,0.231835915412764,1.053846947245e-28,9.14860747933345e-26
"Solyc05g056100.3.1",998.935881566573,-1.78570753418106,0.164558509792447,1.95776644914744e-28,1.60485942186695e-25
"Solyc11g062190.2.1",3291.37282773442,-1.88715076519388,0.174184578730824,1.99087607160846e-28,1.60485942186695e-25
"Solyc12g095960.3.1",11275.4572622413,-1.48285067520748,0.136332016451576,2.13700819482022e-28,1.6632555850099e-25
"Solyc01g067640.3.1",942.691500502013,-2.06341433488343,0.19077900755366,2.31600437835239e-28,1.71802771233459e-25
"Solyc10g086060.2.1",3530.72234603251,-1.59006413606061,0.146866699877382,2.35961450898819e-28,1.71802771233459e-25
"Solyc07g053600.3.1",1122.34672641349,-1.77544432450218,0.164167111012514,2.70933588625204e-28,1.91101313401859e-25
"Solyc05g054180.3.1",497.939810908094,-2.66394119824616,0.248252930951194,4.45872435357647e-28,3.04963234498711e-25
"Solyc04g082250.3.1",65431.6479372829,-2.39405531261673,0.223973926759849,6.67373333703977e-28,4.43037750442131e-25
"Solyc02g080200.4.1",4415.97471215361,-2.1655369860844,0.203498778991649,1.35019539250331e-27,8.70721720119775e-25
"Solyc08g067370.1.1",2490.03543610369,-2.13995527751069,0.201748642651804,1.94592082316622e-27,1.22003830276902e-24
"Solyc03g006510.4.1",1754.3147550284,-1.82645929721467,0.172634374394497,3.26564538855514e-27,1.99213194770481e-24
"Solyc02g089950.2.1",368.708944725258,-2.18331967964269,0.208134121423323,8.7916794450061e-27,5.14693144523814e-24
"Solyc06g083730.3.1",1704.54597823605,-1.3755947526787,0.130734893757044,8.89328458483396e-27,5.14693144523814e-24
"Solyc08g014060.4.1",1298.915203206,-1.53093180565124,0.145723336791924,1.00694536595398e-26,5.68194096373682e-24
"Solyc06g068320.3.1",3174.43042354856,-1.32016065587863,0.125684188165061,1.31091018157999e-26,7.21672041669316e-24
"Solyc07g007600.3.1",59426.2925459701,-1.93108281901534,0.185106172322915,1.49483058180614e-26,8.03329072903484e-24
"Solyc02g084440.4.1",277032.546041998,-2.45816040362986,0.236874972307026,1.75509019081336e-26,9.21259085973217e-24
"Solyc08g081760.3.1",2658.86970768791,-2.52234082719432,0.243382633357331,1.87695892608945e-26,9.62837270926476e-24
"Solyc11g005330.2.1",17274.9023974737,-1.51783665124616,0.146530133676157,4.96901081077113e-26,2.38628814914713e-23
"Solyc01g099350.3.1",1458.75243409307,-1.7349404452548,0.168397858440151,6.9187509269324e-26,3.18700259534268e-23
"Solyc01g110360.3.1",349011.079098044,-2.04830244198686,0.199416193747248,6.78531296024295e-26,3.18700259534268e-23
"Solyc10g074930.1.1",8237.42370519929,-1.9686124140889,0.191911620421429,8.37460492170302e-26,3.78046415375518e-23
"Solyc01g087650.4.1",2399.37404816096,-1.44272187583524,0.140282288182269,1.03284267632581e-25,4.57103765634309e-23
"Solyc05g010425.1.1",3516.97387159888,-1.96585618039732,0.192141713411962,1.13173661476815e-25,4.73449979130754e-23
"Solyc01g099790.3.1",5709.6987305415,-1.21890158626929,0.118378415372425,1.13270563435651e-25,4.73449979130754e-23
"Solyc08g066180.3.1",4245.99600890503,-2.12336792636609,0.209716996617705,1.09243274867028e-25,4.73449979130754e-23
"Solyc03g123610.4.1",3136.2262536695,-1.44150571322251,0.140338481273252,1.20331768797953e-25,4.85001491703321e-23
