name,SPOT_ID
Solyc05g008100.1,Solyc08g007830.1
Solyc06g069880.1,Solyc10g007110.2
Solyc04g080450.1,Solyc10g078410.1
Solyc10g007750.1,Solyc07g019460.2
Solyc10g009230.1,Solyc04g082290.2
Solyc09g014280.1,Solyc02g062610.2
Solyc07g065340.1,Solyc01g110520.2
Solyc01g067290.2,Solyc09g008990.2
Solyc10g052540.1,Solyc05g025890.1
Solyc01g086640.2,Solyc12g009070.1
Solyc04g077130.1,Solyc08g066420.1
Solyc03g044220.1,Solyc01g105120.2
AOS1,Solyc06g049050.2
Solyc10g050510.1,Solyc03g007370.2
Solyc12g062550.1,Solyc11g007540.1
Solyc03g082610.1,Solyc06g062600.2
Solyc02g092370.1,Solyc00g052940.2
Solyc02g085010.1,Solyc05g005000.2
Solyc12g062640.1,Solyc06g060620.2
Solyc04g074830.1,Solyc01g058720.2
Solyc06g072740.1,Solyc07g032380.2
Solyc01g020200.1,Solyc09g092490.2
Solyc08g016150.1,Solyc02g091920.2
Solyc02g063350.1,Solyc02g072540.2
Solyc05g007680.1,Solyc11g012360.1
Solyc07g044960.1,Solyc11g005190.1
Solyc11g010250.1,Solyc01g096620.2
Solyc05g016220.1,Solyc11g011170.1
Solyc02g078760.1,Solyc03g082510.1
Solyc05g007580.1,Solyc10g074930.1
Solyc11g021260.1,Solyc02g089610.1
Solyc02g080510.1,Solyc03g097370.2
Solyc12g096870.1,XM_004243500.1
Solyc06g005610.1,Solyc07g051820.2
Solyc04g079960.1,XM_004234765.1
Solyc07g006680.1,Solyc01g095530.2
Solyc09g011840.1,Solyc11g044260.1
Solyc02g072220.1,Solyc03g096760.1
Solyc10g047390.1,Solyc01g009080.2
Solyc10g076410.1,Solyc02g089120.2
Solyc02g092210.1,Solyc04g054190.2
Solyc02g078620.1,Solyc10g085830.1
Solyc09g064910.1,Solyc02g063530.2
Solyc05g052050.1,Solyc03g025720.2
Solyc02g032320.1,XM_004253152.1
Solyc05g015770.1,Solyc11g012850.1
Solyc12g006970.1,Solyc02g071000.1
Solyc08g074660.1,Solyc05g054090.2
Solyc01g009550.1,Solyc07g032490.2
Solyc02g063380.1,Solyc12g006810.1
Solyc05g051660.1,Solyc01g087260.2
Solyc01g088530.2,Solyc02g067120.2
Solyc04g024570.1,Solyc03g097170.2
Solyc01g087040.2,Solyc09g011080.2
Solyc11g068530.1,Solyc08g078670.2
Solyc08g008480.2,Solyc06g060770.2
Solyc03g117270.1,Solyc07g064870.2
Solyc08g083330.2,Solyc00g085070.2
Solyc04g053000.1,Solyc12g019550.1
Solyc09g008440.1,Solyc03g117870.2
Solyc01g056930.1,Solyc01g110370.2
Solyc07g007590.1,Solyc05g051430.2
Solyc01g065610.1,Solyc12g008350.1
Solyc02g067700.1,Solyc09g097910.2
Solyc07g055740.1,Solyc01g095570.2
Solyc01g090440.2,Solyc02g061760.2
Solyc12g036310.1,Solyc10g085870.1
Solyc05g053010.1,Solyc05g007880.2
Solyc10g062330.1,XM_004241567.1
Solyc08g082090.1,Solyc08g007970.2
Solyc12g010130.1,Solyc01g106790.2
Solyc06g054570.1,Solyc06g060880.2
Solyc01g058350.1,Solyc02g078730.2
Solyc08g081700.1,Solyc05g009420.1
Solyc06g065970.1,XM_004246603.1
Solyc05g053120.1,Solyc12g015630.1
Solyc03g078050.1,Solyc01g095140.2
Solyc01g109210.2,Solyc01g079260.2
Solyc07g040960.1,Solyc06g073180.2
Solyc01g109550.2,Solyc02g067340.2
Solyc03g118810.1,Solyc08g007130.2
Solyc03g121900.1,Solyc08g076790.2
Solyc09g015040.1,Solyc08g013840.2
Solyc11g072890.1,Solyc05g050750.1
Solyc12g005690.1,Solyc01g067660.2
Solyc02g091400.1,Solyc09g091960.2
Solyc02g011730.1,Solyc06g053830.2
Solyc11g021180.1,Solyc08g006590.1
Solyc02g088740.1,Solyc03g097230.1
Solyc09g072770.1,Solyc08g075790.2
Solyc05g013370.1,Solyc03g078790.1
Solyc10g083460.1,Solyc06g074530.1
Solyc09g075590.1,Solyc12g006000.1
Solyc10g085030.1,Solyc08g005930.1
Solyc01g008150.1,XM_004246828.1
Solyc02g079740.1,Solyc04g054890.2
Solyc07g054810.1,Solyc03g110940.2
Solyc06g036110.1,Solyc03g034400.2
Solyc02g070930.1,XM_004246420.1
Solyc04g077980.1,Solyc02g084400.2
Solyc06g051100.1,Solyc08g077180.2
Solyc12g099590.1,Solyc04g082480.2
Solyc08g066660.1,Solyc09g097900.2
Solyc06g065190.1,Solyc10g044840.1
Solyc07g054130.2,XM_004239190.1
Solyc04g080860.1,Solyc07g006670.1
Solyc04g055090.1,Solyc01g102610.2
Solyc07g063690.1,Solyc04g077500.2
Solyc01g079660.2,Solyc01g103100.2
Solyc02g076630.1,Solyc03g095810.2
Solyc12g088760.1,Solyc12g094580.1
Solyc09g010980.1,Solyc07g052210.2
Solyc01g007770.2,Solyc11g006040.1
Solyc05g055460.1,Solyc01g081480.2
Solyc12g087790.1,Solyc12g005660.1
Solyc03g121400.1,XM_004236886.1
Solyc06g049020.1,Solyc06g065380.2
Solyc08g082600.1,Solyc04g040190.1
Solyc12g005450.1,XR_183227.1
Solyc04g016040.1,Solyc02g081330.2
Solyc06g069060.1,Solyc10g079610.1
Solyc05g006390.1,Solyc02g087210.2
Solyc01g006790.2,Solyc04g009420.2
Solyc10g052470.1,Solyc06g076410.2
Solyc11g021190.1,Solyc07g009380.2
Solyc02g011980.1,Solyc02g086350.2
Solyc08g077020.1,Solyc07g006700.1
Solyc05g052230.1,Solyc05g005870.2
Solyc02g091180.1,Solyc03g114350.1
Solyc02g084060.1,Solyc01g095030.2
Solyc08g068710.1,Solyc06g083410.2
Solyc05g009890.1,XM_004251635.1
Solyc03g121340.1,Solyc03g123560.2
Solyc11g010500.1,Solyc04g076870.2
Solyc10g006130.1,Solyc02g069860.2
Solyc02g070580.1,Solyc01g087970.2
Solyc09g097800.2,Solyc02g092700.2
Solyc06g005650.2,Solyc03g096290.2
Solyc11g066490.1,Solyc07g007560.2
Solyc04g014220.1,Solyc03g117280.2
Solyc07g045100.1,Solyc08g076780.1
Solyc01g065510.2,Solyc01g007810.1
Solyc10g054720.1,Solyc06g053260.1
Solyc02g094000.1,Solyc07g063940.1
Solyc03g046380.1,Solyc02g078240.2
Solyc08g081520.1,Solyc05g013510.2
,Solyc04g078960.1
,Solyc12g042910.1
,Solyc05g012230.2
,Solyc02g087950.2
,Solyc09g090570.2
,Solyc03g093140.2
,Solyc05g005490.2
,Solyc11g010380.1
,Solyc02g078730.2
,Solyc03g031860.2
,Solyc04g071940.2
,Solyc05g050240.2
,Solyc04g064670.2
,Solyc06g068980.2
,Solyc05g010180.2
,Solyc05g053890.1
,Solyc03g118130.2
,Solyc08g075470.2
,Solyc01g090970.2
,Solyc12g006370.1
,Solyc06g050620.2
,Solyc02g084650.2
,Solyc12g094440.1
,Solyc01g109950.2
,Solyc02g070990.1
,Solyc08g065190.2
,Solyc08g079750.2
,Solyc09g064500.2
,Solyc04g077140.2
,Solyc04g063240.2
,Solyc08g007540.2
,XM_004249754.1
,Solyc08g059710.2
,Solyc06g075090.2
,Solyc06g075080.2
,XM_004234161.1
,Solyc03g026330.2
,Solyc07g054780.1
,XM_004251637.1
,Solyc04g072740.2
,Solyc09g018890.2
,Solyc04g081320.2
,Solyc05g015980.2
,Solyc05g006660.2
,Solyc10g005470.2
,Solyc08g075120.2
,Solyc10g086730.1
,Solyc02g036370.2
,Solyc04g077920.2
,Solyc03g019790.2
,Solyc08g080540.2
,Solyc03g116890.2
,Solyc02g070920.2
,Solyc10g005030.2
,Solyc05g012030.1
,Solyc07g006630.2
,Solyc08g079790.1
,XM_004241675.1
,Solyc02g063030.2
,Solyc06g068960.1
,Solyc06g066770.1
,Solyc01g106470.2
,XM_004236699.1
,NC_007898.2-20
,Solyc03g112150.1
,Solyc04g079120.2
,Solyc12g014530.1
,Solyc05g013680.2
,Solyc11g071740.1
,Solyc08g083190.2
,Solyc12g009600.1
,Solyc10g052530.1
,Solyc07g005390.2
,Solyc12g005760.1
,Solyc09g072990.2
,XR_183079.1
,Solyc10g055680.1
,Solyc04g005480.1
,Solyc10g081570.1
,Solyc04g051820.2
,Solyc01g110280.2
,Solyc02g088630.2
,Solyc04g015750.2
,Solyc09g083390.1
,Solyc05g053210.2
,Solyc03g114450.2
,Solyc06g084050.2
,Solyc10g080730.1
,Solyc01g087440.2
,Solyc05g056170.2
,Solyc05g024430.2
,Solyc02g080640.2
,Solyc11g008480.1
,Solyc12g056620.1
,Solyc02g062580.2
,Solyc05g056470.1
,Solyc02g065110.2
,Solyc06g060640.1
,Solyc08g079530.2
,Solyc04g008260.2
,Solyc02g093290.2
,Solyc04g005090.2
,NC_007898.2-4
,XM_004243420.1
,Solyc10g083940.1
,Solyc05g049990.2
,Solyc11g006290.1
,Solyc04g049360.2
,Solyc08g016080.2
,Solyc11g009020.1
,Solyc01g087560.2
,Solyc01g098430.2
,Solyc01g097340.2
,Solyc01g103760.2
,XM_004235503.1
,Solyc03g112460.2
,Solyc11g008250.1
,Solyc03g006880.2
,Solyc11g066060.1
,Solyc10g084230.1
,Solyc12g008380.1
,Solyc05g056300.2
,Solyc08g065140.1
,XR_183158.1
,Solyc05g008070.2
,XM_004248262.1
,Solyc10g005200.2
,XR_183158.1
,Solyc12g094720.1
,Solyc05g015470.1
,Solyc04g079700.2
,Solyc04g005100.2
,Solyc11g010560.1
,XR_183158.1
,Solyc04g015030.2
,Solyc01g079580.2
,Solyc02g085290.2
,Solyc02g090260.1
,Solyc03g005260.2
,Solyc10g006870.1
,Solyc01g065530.2
,Solyc03g116740.2
,Solyc06g051400.2
,Solyc01g103750.2
,Solyc06g007990.2
,Solyc03g118840.2
,Solyc07g052610.2
,Solyc11g008900.1
,Solyc10g054870.1
,Solyc03g113990.2
,Solyc01g112260.2
,Solyc10g006240.2
,Solyc01g087260.2
,Solyc03g007430.2
,Solyc06g009510.1
,Solyc03g026230.1
,Solyc07g063970.2
,XR_183158.1
,Solyc08g075540.2
,Solyc07g062520.2
,Solyc01g110530.2
,Solyc03g118200.2
,Solyc05g012940.2
,Solyc04g078950.1
,Solyc02g080780.2
,Solyc02g071320.2
,Solyc05g013760.2
,Solyc00g095860.1
,Solyc01g105920.2
,Solyc03g097030.2
,Solyc02g091500.1
,Solyc02g084990.2
,XM_004245558.1
,Solyc03g064010.2
,Solyc06g066640.2
,Solyc12g011020.1
,Solyc10g049870.1
,Solyc01g094750.2
,Solyc01g099910.2
,Solyc05g055740.2
,Solyc08g076770.2
,Solyc01g010640.2
,Solyc01g056690.2
,Solyc08g067330.1
,Solyc08g068160.1
,Solyc03g111690.2
,Solyc06g073290.1
,Solyc05g011920.2
,XM_004246468.1
,Solyc12g009580.1
,Solyc10g007670.2
,Solyc10g085310.1
,Solyc01g014110.2
,Solyc03g113280.2
,Solyc08g069230.2
,Solyc05g050980.2
,Solyc09g011140.2
,Solyc12g013840.1
,Solyc07g064420.2
,Solyc10g038130.1
,Solyc09g031920.1
,Solyc12g007100.1
,Solyc03g116270.2
,XM_004229811.1
,Solyc02g092720.1
,Solyc04g010190.1
,Solyc07g065080.2
,Solyc03g111170.2
,Solyc08g076470.2
,Solyc02g093980.2
,Solyc08g007820.1
,Solyc01g091200.2
,Solyc08g079090.2
,Solyc05g052240.2
,Solyc08g006160.2
,Solyc03g080120.1
,Solyc05g008920.2
,Solyc03g033330.2
,Solyc02g089890.2
,Solyc01g105540.2
,Solyc01g099020.2
,Solyc04g078950.1
,Solyc03g119860.2
,Solyc02g069500.1
,XM_004230955.1
,Solyc03g111670.2
,Solyc06g009120.2
,Solyc01g100610.2
,Solyc08g079180.2
,XM_004248259.1
,Solyc06g061020.2
,Solyc02g076650.1
,XR_182446.1
,Solyc02g088530.1
,XM_004234125.1
,Solyc04g071480.1
,Solyc05g007980.2
,Solyc11g068810.1
,XM_004231415.1
,Solyc06g063190.2
,Solyc10g086170.1
,Solyc09g010940.2
,Solyc01g095100.2
,Solyc06g064550.2
,Solyc10g086180.1
,Solyc01g107590.2
,Solyc02g071580.2
,XM_004246055.1
,Solyc02g090360.2
,Solyc03g114340.2
,Solyc05g008370.1
,Solyc08g082570.2
,Solyc06g075650.2
,Solyc03g093610.1
,Solyc04g071340.2
,Solyc05g013410.2
,Solyc09g009010.2
,Solyc03g115230.2
,Solyc06g076790.1
,Solyc05g055790.2
,Solyc01g112160.2
,Solyc11g011720.1
,Solyc06g081980.1
,Solyc04g071930.2
,Solyc03g097050.2
,Solyc12g094570.1
,Solyc11g073230.1
,Solyc04g071970.2
,Solyc03g059170.2
,Solyc06g072580.2
,Solyc08g081220.1
,Solyc07g025520.2
,Solyc05g018130.2
,Solyc08g067540.1
,Solyc04g009050.2
,Solyc02g082810.2
,Solyc07g048080.2
,Solyc11g021310.1
,Solyc08g080290.2
,Solyc03g098020.2
,Solyc08g080200.2
,Solyc03g116160.1
,Solyc08g067370.1
,Solyc02g089680.2
,Solyc02g020910.2
,Solyc08g007040.2
,Solyc07g055340.2
,Solyc10g081260.1
,Solyc10g054840.1
,XM_004228418.1
,Solyc01g009430.2
,Solyc06g065490.2
,Solyc03g083360.2
,Solyc03g093180.1
,Solyc01g110160.2
,Solyc11g040330.1
,Solyc03g095780.1
,Solyc12g010380.1
,Solyc04g009430.2
,Solyc01g100770.2
,Solyc07g006490.2
,Solyc11g042640.1
,Solyc01g104770.2
,Solyc06g068010.2
,Solyc03g096900.2
,Solyc05g008760.2
,Solyc06g052010.1
,Solyc08g074960.2
,Solyc03g019660.2
,Solyc03g112540.2
,XM_004249238.1
,Solyc05g050550.2
,Solyc01g095510.2
,Solyc05g009820.2
,Solyc08g067320.1
,Solyc01g110570.2
,Solyc10g054010.1
,Solyc02g093620.1
,XM_004242429.1
,Solyc01g108630.2
,Solyc07g006040.2
,Solyc07g007200.2
,Solyc05g052700.2
,Solyc12g096770.1
,Solyc02g065610.2
,Solyc01g007760.2
,Solyc01g079740.2
,XM_004251651.1
,Solyc07g009150.2
,Solyc03g114020.2
,Solyc06g066620.2
,Solyc11g010760.1
,Solyc06g068650.2
,XM_004251636.1
,Solyc03g119540.2
,Solyc03g013240.2
,Solyc07g014680.2
,Solyc10g078580.1
,Solyc11g010200.1
,Solyc10g006530.2
,Solyc02g076680.2
,Solyc08g014450.2
,Solyc11g010780.1
,Solyc07g025530.1
,Solyc12g056980.1
,Solyc03g117740.2
,Solyc01g087440.2
,Solyc02g087340.2
,Solyc09g007480.2
,Solyc02g083820.1
,Solyc05g005480.2
,Solyc10g079480.1
,Solyc02g074600.2
,Solyc07g065860.2
,Solyc07g066110.1
,XM_004253000.1
,Solyc10g075160.1
,Solyc03g116790.2
,Solyc06g005710.2
,Solyc01g100850.2
,VDAG_00493T0
,Solyc07g049290.2
,Solyc09g007470.1
,Solyc10g005340.2
,Solyc06g082940.2
,Solyc01g107910.2
,Solyc03g111680.2
,Solyc08g075450.2
,Solyc07g061990.2
,Solyc11g069960.1
,Solyc04g072050.2
,Solyc02g090100.1
,Solyc07g042400.2
,Solyc04g080710.2
,XM_004231783.1
,Solyc06g073260.2
,Solyc04g054740.2
,Solyc01g110580.2
,Solyc06g050900.2
,Solyc03g121620.1
,Solyc01g096880.2
,Solyc01g080870.2
,Solyc10g006400.2
,Solyc02g021590.2
,Solyc12g007010.1
,Solyc09g011810.2
,Solyc03g097610.2
,Solyc06g082970.2
,XM_004239031.1
,Solyc02g086650.2
,Solyc11g065000.1
,XM_004232981.1
,Solyc07g066620.2
,Solyc07g021380.1
,Solyc04g009020.2
,Solyc01g100930.2
,Solyc02g083850.2
,Solyc03g116280.2
,Solyc02g079250.2
,Solyc04g053010.1
,Solyc09g091970.2
,Solyc10g085040.1
,Solyc03g112010.2
,Solyc09g082550.2
,Solyc05g008100.1
,Solyc06g060170.2
,Solyc03g098460.2
,XM_004238293.1
,Solyc11g068730.1
,Solyc06g069880.1
,Solyc03g059260.2
,Solyc01g079400.2
,Solyc10g005330.2
,Solyc11g042630.1
,Solyc03g111290.1
,Solyc04g080450.1
,Solyc06g072710.2
,Solyc11g010610.1
,Solyc10g007750.1
,Solyc02g090890.2
,Solyc02g093170.2
,Solyc01g106690.2
,Solyc12g010870.1
,Solyc05g018300.2
,XM_004239349.1
,Solyc10g009230.1
,Solyc07g047710.2
,Solyc09g014280.1
,Solyc04g080300.2
,Solyc03g117850.2
,Solyc02g090900.2
,Solyc04g011900.2
,Solyc11g022610.1
,Solyc06g050630.2
,Solyc10g085820.1
,Solyc07g052690.2
,Solyc02g090400.2
,Solyc12g009820.1
,Solyc10g005400.2
,Solyc07g065340.1
,Solyc03g082890.2
,Solyc01g108240.2
,Solyc02g079390.2
,Solyc02g092540.2
,Solyc09g082630.2
,XM_004242640.1
,Solyc06g053480.2
,Solyc01g067290.2
,Solyc02g079490.2
,XM_004239019.1
,Solyc06g072350.2
,Solyc01g087190.2
,Solyc11g071330.1
,Solyc08g069200.1
,Solyc01g067890.2
,Solyc02g071610.2
,Solyc02g064680.2
,Solyc06g084610.2
,Solyc01g109570.2
,Solyc10g052540.1
,Solyc03g113250.2
,Solyc01g086640.2
,NC_007898.2-16
,Solyc10g083300.1
,Solyc09g074880.2
,Solyc02g078800.2
,Solyc02g093360.2
,Solyc04g074450.1
,Solyc08g005880.2
,Solyc01g014380.2
,Solyc11g010470.1
,XM_004252283.1
,Solyc03g097360.2
,Solyc11g012410.1
,Solyc01g096660.2
,Solyc01g105020.2
,Solyc05g053850.2
,XM_004250379.1
,Solyc04g074430.1
,Solyc12g008490.1
,Solyc11g071890.1
,Solyc09g011010.2
,Solyc01g111200.2
,Solyc03g058430.1
,XM_004247559.1
,Solyc05g055850.2
,Solyc09g059510.2
,Solyc08g077880.2
,Solyc09g091590.2
,Solyc02g071620.2
,Solyc03g117050.2
,Solyc05g013180.2
,Solyc03g025800.2
,Solyc08g067250.2
,Solyc06g007190.2
,Solyc06g082950.2
,XM_004239120.1
,Solyc03g005280.2
,Solyc06g049040.2
,XM_004236017.1
,Solyc10g008020.2
,Solyc02g085100.2
,Solyc10g078240.1
,Solyc03g113340.2
,Solyc03g033350.2
,Solyc07g025140.2
,Solyc06g073920.2
,VDAG_01121T0
,Solyc04g077130.1
,Solyc01g109500.2
,XM_004252662.1
,XM_004243371.1
,Solyc03g118410.2
,Solyc01g094010.2
,Solyc09g011860.2
,Solyc07g056250.2
,Solyc04g016220.2
,XM_004230598.1
,XM_004233046.1
,VDAG_09128T0
,Solyc03g044220.1
,Solyc02g070910.1
,Solyc12g044280.1
,Solyc02g092550.2
,Solyc01g008250.2
,Solyc09g010360.2
,Solyc04g015040.2
,XM_004252641.1
,Solyc02g092000.2
,Solyc02g069460.2
,Solyc05g050230.2
,Solyc04g079730.1
,Solyc02g031750.2
,Solyc09g014400.2
,Solyc04g014510.2
,Solyc03g006250.2
,Solyc12g089210.1
,VDAG_06078T0
,Solyc02g088070.2
,Solyc10g050510.1
,Solyc01g107980.2
,Solyc04g074640.2
,Solyc04g049390.2
,XM_004239265.1
,Solyc04g080380.2
,Solyc03g113520.2
,Solyc08g065430.2
,VDAG_00616T0
,Solyc06g069600.1
,Solyc01g107520.2
,XM_004232669.1
,Solyc06g036100.2
,Solyc12g062550.1
,Solyc00g006680.1
,XM_004230815.1
,Solyc02g091890.1
,Solyc10g008350.2
,Solyc02g081180.1
,Solyc01g065690.2
,Solyc12g044260.1
,Solyc02g092450.2
,Solyc03g082610.1
,Solyc03g119140.2
,XM_004252478.1
,Solyc10g012410.2
,Solyc12g006800.1
,Solyc04g079460.1
,XM_004239658.1
,NC_007898.2-18
,Solyc12g011030.1
,Solyc04g007690.2
,XM_004245146.1
,Solyc02g092370.1
,Solyc02g085010.1
,Solyc08g005100.2
,Solyc02g070490.2
,Solyc11g011690.1
,Solyc10g007600.2
,Solyc02g084640.2
,Solyc12g062640.1
,XM_004250058.1
,Solyc11g068520.1
,Solyc04g005660.2
,Solyc04g074830.1
,Solyc10g086570.2
,XM_004252309.1
,Solyc03g083300.2
,Solyc05g013570.2
,XM_004240812.1
,Solyc07g048060.1
,Solyc10g054440.1
,Solyc06g072740.1
,Solyc09g083290.2
,Solyc01g020200.1
,Solyc06g053600.2
,Solyc03g019680.2
,Solyc05g015800.2
,Solyc11g011030.1
,Solyc03g116630.2
,NC_007898.2-11
,XM_004246902.1
,Solyc06g073320.2
,Solyc07g066430.2
,Solyc10g049630.1
,Solyc08g016150.1
,Solyc11g006020.1
,Solyc01g095240.2
,Solyc12g036770.1
,Solyc09g075210.2
,Solyc07g063820.2
,Solyc02g063350.1
,Solyc05g008950.2
,Solyc02g011810.1
,Solyc10g081910.1
,Solyc09g019980.2
,Solyc11g062440.1
,Solyc05g007680.1
,Solyc01g105290.2
,Solyc07g063930.2
,Solyc04g079190.2
,Solyc02g065070.2
,Solyc07g044960.1
,Solyc08g080760.1
,Solyc04g057980.2
,Solyc10g085550.1
,Solyc01g110960.2
,Solyc11g010250.1
,Solyc09g010530.2
,Solyc08g014440.2
,Solyc05g016220.1
,Solyc10g080080.1
,Solyc08g075020.2
,Solyc02g078760.1
,Solyc03g005780.1
,Solyc05g007580.1
,Solyc01g007900.2
,Solyc10g045220.1
,Solyc02g078480.2
,Solyc06g075550.2
,Solyc04g025120.1
,Solyc11g021260.1
,Solyc02g080510.1
,Solyc04g080790.2
,Solyc07g008240.2
,Solyc10g054820.1
,Solyc12g096870.1
,Solyc05g041430.2
,Solyc06g084140.2
,Solyc03g093120.2
,Solyc01g079200.2
,Solyc06g005610.1
,Solyc09g007810.2
,Solyc02g087960.2
,Solyc11g012000.1
,Solyc03g097580.2
,Solyc01g088160.2
,Solyc11g007270.1
,Solyc02g088910.2
,Solyc06g065200.2
,Solyc04g079960.1
,Solyc03g006620.2
,Solyc09g075080.2
,Solyc07g065060.1
,Solyc06g083490.2
,Solyc08g076410.2
,Solyc02g093970.2
,Solyc07g006680.1
,Solyc05g056050.2
,Solyc06g006110.2
,Solyc11g065090.1
,Solyc03g025990.1
,Solyc03g006490.2
,Solyc04g072940.2
,Solyc10g055630.1
,VDAG_00215T0
,Solyc09g011840.1
,XM_004233640.1
,Solyc02g072150.2
,Solyc04g055250.2
,Solyc01g081450.2
,Solyc01g110290.2
,Solyc04g025650.2
,Solyc12g006140.1
,Solyc07g043320.2
,Solyc08g076720.2
,Solyc07g055060.2
,Solyc02g072220.1
,Solyc09g061250.2
,Solyc10g047390.1
,Solyc02g081600.2
,Solyc10g083170.1
,Solyc06g069460.1
,XM_004242443.1
,Solyc07g055560.2
,Solyc12g006020.1
,Solyc10g076410.1
,VDAG_06680T0
,Solyc02g092210.1
,Solyc02g078620.1
,Solyc09g064910.1
,XM_004243493.1
,Solyc06g060110.2
,Solyc01g079480.2
,Solyc09g007240.2
,Solyc02g091000.2
,Solyc11g066950.1
,Solyc05g052050.1
,Solyc08g079880.1
,Solyc01g087440.2
,Solyc12g088370.1
,Solyc07g042440.2
,Solyc02g032320.1
,Solyc05g015770.1
,Solyc12g097010.1
,Solyc11g012940.1
,Solyc06g083230.2
,Solyc07g020790.2
,Solyc12g006970.1
,Solyc04g081810.2
,Solyc08g074660.1
,Solyc05g025820.2
,Solyc01g007010.2
,Solyc05g005170.2
,Solyc05g052270.1
,Solyc05g054230.2
,Solyc04g009130.2
,Solyc08g078900.1
,Solyc11g027650.1
,Solyc07g005330.2
,Solyc01g009550.1
,Solyc10g006750.2
,Solyc06g060060.2
,Solyc03g121170.2
,Solyc00g095760.1
,Solyc01g105050.2
,Solyc01g107650.2
,Solyc02g063380.1
,Solyc09g092480.1
,Solyc11g005420.1
,Solyc08g066840.2
