"","GSM4462432","GSM4462433","GSM4462434","GSM4462435","GSM4462436","GSM4462437","GSM4462438","GSM4462439","GSM4462440"
"100134882",40.4301611863716,32.9041930890695,33.7005121566748,27.4743199564037,23.0100393414041,22.7004230318347,35.0354298967875,36.4813091122234,34.9319233632
"100134883",587.156204502079,600.736553826155,542.851493118329,470.647046209699,506.22086551089,465.358672152612,17.090453608189,17.7729454649294,18.8094971955692
"100134884",1.83773459938053,2.82035940763453,2.73247395864931,2.38907130055685,2.42210940435832,2.27004230318347,3.4180907216378,3.74167272945881,3.58276137058461
"100134885",43.1867630854424,29.1437138788901,39.1654600739734,32.2524625575174,27.8542581501207,29.5105499413851,35.8899525771969,40.2229818416823,37.6189943911384
"100134886",150.694237149203,251.011987279473,183.986579882387,82.4229598692112,95.6733214721538,81.721522914605,206.794488659087,175.858618284564,202.426017438031
"100134887",31.241488189469,28.2035940763453,30.0572135451424,34.6415338580743,31.4874222566582,30.6455710929769,27.3447257731024,28.0625454709411,26.8707102793846
"100134888",7.35093839752211,25.3832346687108,8.19742187594793,111.091815475893,100.51754028087,101.016882491665,12.8178402061418,8.41876364128233,12.5396647970461
"100134889",0,0,0,9.55628520222739,13.3216017239708,9.08016921273389,11.9633175257323,9.35418182364704,13.4353551396923
"100134890",0,0,0,21.5016417050116,21.7989846392249,23.8354441834265,6.83618144327561,8.41876364128233,13.4353551396923
"100134891",28.4848862903982,17.862276248352,24.5922656278438,5.97267825139212,4.84421880871665,6.81012690955042,13.6723628865512,12.1604363707411,10.7482841117538
"100134892",5.51320379814158,5.64071881526906,6.37577257018172,4.77814260111369,6.05527351089581,5.67510575795868,6.83618144327561,7.48334545891763,8.95690342646153
"100134893",113.020677861902,125.035933738464,120.22885418057,136.17706413174,153.803947176754,143.012665100559,93.9974948450396,107.573090971941,107.482841117538
"100134894",39.5112938866814,28.2035940763453,31.8788628509086,82.4229598692112,118.683360813558,94.2067555821141,20.5085443298268,8.41876364128233,17.9138068529231
"100134896",99.2376683665485,231.269471426031,157.572664948777,16.7234991038979,12.1105470217916,13.6202538191008,41.8716113400631,49.5771636653293,43.8888267896615
"100134897",54.2131706817256,33.8443128916144,38.2546354210903,132.593457180905,123.527579622275,115.772157462357,21.3630670102363,24.3208727414823,20.6008778808615
"100134900",3.67546919876106,6.5808386178139,4.55412326441551,7.16721390167054,9.6884376174333,9.08016921273389,18.7994989690079,11.2250181883764,14.3310454823384
"100134901",22.9716824922566,25.3832346687108,20.9489670163114,20.3071060547332,18.1658205326874,17.025317273876,18.7994989690079,22.4500363767529,20.6008778808615
"100134902",44.1056303851327,45.1257505221525,43.7195833383889,56.1431755630859,59.341680406779,59.0210998827703,182.013330927213,211.404509214423,222.131204976246
"100134903",19.2962132934955,17.862276248352,17.305668404779,33.4469982077959,23.0100393414041,20.4303807286513,17.9449762885985,18.7083636472941,20.6008778808615
"100134904",3.67546919876106,3.76047921017937,3.64329861153241,8.36174955194896,6.05527351089581,5.67510575795868,14.5268855669607,10.2896000060117,8.06121308381537
"100134905",4.59433649845132,7.52095842035875,5.46494791729862,23.8907130055685,29.0653128522999,21.565401880243,40.1625659792442,30.8688000180352,35.8276137058461
"100134908",20.2150805931858,26.3233544712556,18.2164930576621,28.6688556066822,26.6432034479416,38.590719154119,13.6723628865512,13.0958545531059,11.6439744544
"100134910",17.458478694115,20.6826356559866,15.4840190990127,31.057926907239,26.6432034479416,27.2405076382017,7.69070412368506,6.54792727655293,5.37414205587692
"100134911",33.9980900885398,143.838329789361,36.4329861153241,698.803355412878,816.250869268755,793.379784962624,21.3630670102363,32.7396363827646,25.9750199367384
"100134913",10.1075402965929,6.5808386178139,10.0190711817141,1.19453565027842,2.42210940435832,2.27004230318347,5.12713608245671,3.74167272945881,2.68707102793846
"100134914",3.67546919876106,2.82035940763453,2.73247395864931,1.19453565027842,1.21105470217916,1.13502115159174,6.83618144327561,6.54792727655293,7.16552274116922
"100134915",0.918867299690264,3.76047921017937,1.82164930576621,5.97267825139212,6.05527351089581,5.67510575795868,1.7090453608189,0.935418182364704,0.895690342646153
"100135703",13.783009495354,11.2814376305381,10.9298958345972,43.0032834100232,44.809023980629,43.130803760486,224.739464947686,297.462981991976,310.804548898215
"100135704",14.7018767950442,11.2814376305381,12.7515451403634,9.55628520222739,9.6884376174333,9.08016921273389,23.0721123710552,22.4500363767529,20.6008778808615
"100136876",11.9452748959734,12.221557433083,10.0190711817141,4.77814260111369,4.84421880871665,4.54008460636695,4.27261340204726,5.61250909418822,5.37414205587692
"100136877",22.0528151925663,16.9221564458072,19.1273177105452,8.36174955194896,6.05527351089581,6.81012690955042,24.7811577318741,25.256290923847,21.4965682235077
"100136886",6.43207109783185,4.70059901272422,6.37577257018172,121.842636328399,134.427071941887,111.23207285599,88.0158360821735,130.023127348694,103.900079746954
"100136887",3.67546919876106,6.5808386178139,3.64329861153241,16.7234991038979,16.9547658305083,24.9704653350182,6.83618144327561,6.54792727655293,10.7482841117538
"100147714",31.241488189469,23.5029950636211,29.1463888922593,25.0852486558469,19.3768752348666,21.565401880243,23.0721123710552,26.1917091062117,23.2879489088
"100147715",4.59433649845132,6.5808386178139,5.46494791729862,28.6688556066822,30.2763675544791,30.6455710929769,6.83618144327561,7.48334545891763,6.26983239852307
"100147717",80.8603223727433,699.449133093363,236.814409749607,16.7234991038979,77.5075009394664,104.42194594644,42.7261340204726,19.6437818296588,14.3310454823384
"100147719",195.718734834026,222.808393203128,204.935546898698,150.511491935081,140.482345452783,139.607601645784,17.9449762885985,15.9021091002,9.85259376910768
"100147720",108.426341363451,61.1077871654148,98.3690625113751,152.900563235638,169.547658305083,155.497897768068,293.955802060851,308.688000180352,358.276137058461
"100147722",245.337569017301,136.317371369002,214.043793427529,341.637195979629,342.728480716703,322.346007052053,261.483940205292,217.017018308611,298.264884101169
"100147723",1.83773459938053,3.76047921017937,1.82164930576621,5.97267825139212,4.84421880871665,6.81012690955042,0.854522680409451,0.935418182364704,0
"100147724",32.1603554891592,50.7664693374215,35.522161462441,38.2251408089095,39.9648051719124,46.5358672152612,52.1258835049765,53.3188363947881,42.0974461043692
"100147725",13.783009495354,26.3233544712556,20.0381423634283,14.3344278033411,18.1658205326874,17.025317273876,11.9633175257323,10.2896000060117,7.16552274116922
"100147726",40.4301611863716,32.9041930890695,34.6113368095579,53.754104262529,58.1306257045998,59.0210998827703,43.580656700882,44.9000727535058,38.5146847337846
"100147727",0,0,0,31.057926907239,50.8642974915248,27.2405076382017,274.301780411434,609.892654901787,512.334875993599
"100147728",52.3754360823451,24.4431148661659,46.4520572970383,56.1431755630859,43.5979692784498,47.6708883668529,45.2897020617009,54.2542545771528,41.201755761723
"100191110",510.890218627787,549.970084488733,492.756137209759,396.585835892437,323.351605481836,409.742635724617,110.233425772819,99.1543273306586,68.0724660411076
"100191111",107.507474063761,54.5269485476009,82.8850434123624,13.1398921530627,24.2210940435832,21.565401880243,122.196743298552,106.637672789576,159.432880991015
"100191113",32.1603554891592,33.8443128916144,30.9680381980255,34.6415338580743,31.4874222566582,35.1856556993438,38.4535206184253,37.4167272945881,32.2448523352615
"100191114",229.716824922566,175.802403075886,169.413385436257,348.8044098813,365.738520058107,357.531662751397,122.196743298552,154.344000090176,115.544054201354
"100191116",40.4301611863716,34.7844326941592,44.630407991272,39.419676459188,38.7537504697332,40.8607614573025,48.7077927833387,42.0938182064117,42.9931364470153
"100191117",14.7018767950442,16.9221564458072,12.7515451403634,8.36174955194896,7.26632821307497,9.08016921273389,5.98165876286616,3.74167272945881,5.37414205587692
"100191118",11.0264075962832,19.7425158534417,13.6623697932465,5.97267825139212,6.05527351089581,6.81012690955042,11.1087948453229,10.2896000060117,8.95690342646153
"100191119",6.43207109783185,3.76047921017937,5.46494791729862,2.38907130055685,3.63316410653749,3.40506345477521,7.69070412368506,7.48334545891763,7.16552274116922
"100191121",5.51320379814158,2.82035940763453,4.55412326441551,1.19453565027842,1.21105470217916,1.13502115159174,23.9266350514646,23.3854545591176,18.8094971955692
"100191123",1.83773459938053,1.88023960508969,1.82164930576621,19.1125704044548,20.5879299370458,18.1603384254678,5.12713608245671,4.67709091182352,4.47845171323076
"100191124",0.918867299690264,0.940119802544843,0.910824652883103,3.58360695083527,3.63316410653749,3.40506345477521,2.56356804122835,3.74167272945881,4.47845171323076
"100191125",30.3226208897787,27.2634742738005,30.9680381980255,31.057926907239,23.0100393414041,28.3755287897934,38.4535206184253,34.610472747494,31.3491619926153
"100191126",55.1320379814158,58.2874277577803,52.82782986722,75.2557459675407,73.8743368329289,79.4514806114215,61.5256329894805,60.8021818537057,67.1767756984615
"100191127",155.288573647655,189.904200114058,169.413385436257,226.9617735529,179.236095922516,209.978913044471,58.9620649482521,45.8354909358705,31.3491619926153
"100191128",60.6452417795574,149.47904860463,74.6876215364144,504.094044417495,452.934458615007,431.30803760486,164.068354638615,161.827345549094,174.659616816
"100191131",18.3773459938053,11.2814376305381,20.0381423634283,8.36174955194896,4.84421880871665,9.08016921273389,8.54522680409451,8.41876364128233,6.26983239852307
"100191133",0.918867299690264,1.88023960508969,1.82164930576621,1.19453565027842,2.42210940435832,0,6.83618144327561,5.61250909418822,6.26983239852307
"100191134",2.75660189907079,0.940119802544843,0.910824652883103,5.97267825139212,4.84421880871665,5.67510575795868,4.27261340204726,5.61250909418822,3.58276137058461
"100191135",17.458478694115,17.862276248352,20.0381423634283,14.3344278033411,13.3216017239708,13.6202538191008,15.3814082473701,13.0958545531059,12.5396647970461
"100191136",13.783009495354,14.1017970381727,11.8407204874803,9.55628520222739,9.6884376174333,10.2151903643256,13.6723628865512,15.9021091002,16.1224261676307
"100191137",3.67546919876106,9.40119802544843,3.64329861153241,281.910413465708,268.854143883774,222.46414571198,52.1258835049765,55.1896727595175,36.7233040484923
"100191138",0.918867299690264,1.88023960508969,1.82164930576621,7.16721390167054,7.26632821307497,6.81012690955042,12.8178402061418,16.8375272825647,15.2267358249846
"100271890",7.35093839752211,11.2814376305381,10.0190711817141,39.419676459188,46.0200786828082,39.7257403057108,29.0537711339213,23.3854545591176,28.6620909646769
"100301908",698.339147764601,873.371296564159,712.264878554587,852.898454298794,937.356339486672,876.23632902882,218.757806184819,290.915054715423,279.4553869056
"100301918",57.8886398804866,129.736532751188,67.4010243133496,224.572702252344,192.557697646487,212.248955347655,12.8178402061418,18.7083636472941,14.3310454823384
"100301919",0.918867299690264,1.88023960508969,0.910824652883103,8.36174955194896,8.47738291525414,6.81012690955042,0.854522680409451,1.87083636472941,0.895690342646153
"100301920",10.1075402965929,10.3413178279933,10.9298958345972,38.2251408089095,37.542695767554,38.590719154119,9.39974948450396,9.35418182364704,6.26983239852307
"100301921",133.235758455088,62.9880267705045,101.101536470024,40.6142121094664,38.7537504697332,36.3206768509356,135.869106185103,130.023127348694,133.457861054277
"100301922",0.918867299690264,2.82035940763453,0.910824652883103,164.845919738422,127.160743728812,93.0717344305224,35.8899525771969,28.9979636533058,47.4715881602461
"100301923",5.51320379814158,6.5808386178139,6.37577257018172,1.19453565027842,1.21105470217916,1.13502115159174,1.7090453608189,0.935418182364704,0.895690342646153
"100301924",8.26980569721238,8.46107822290359,8.19742187594793,1.19453565027842,1.21105470217916,1.13502115159174,20.5085443298268,18.7083636472941,12.5396647970461
"100301926",128.641421956637,164.520965445348,124.782977444985,1235.14986238789,1165.03462349635,1031.73422679689,447.769884534552,708.111564050081,569.659057922953
"100301927",70.7527820761503,284.856300171088,85.6175173710117,618.769466844223,655.180593878927,566.375554644276,11.1087948453229,14.9666909178353,13.4353551396923
"100301928",1062.21059844195,1004.98806892044,992.798871642582,303.412055170719,268.854143883774,308.725753232952,8.54522680409451,10.2896000060117,9.85259376910768
"100301929",55.1320379814158,56.4071881526906,54.6494791729862,65.6994607653133,58.1306257045998,57.8860787311786,54.6894515462049,44.9000727535058,34.9319233632
"100301930",27.5660189907079,31.9640732865247,29.1463888922593,22.69617735529,23.0100393414041,18.1603384254678,23.9266350514646,22.4500363767529,22.3922585661538
"100301931",90.9678626693362,90.251501044305,88.349991329661,97.9519233228307,89.618047961258,95.3417767337058,119.633175257323,165.569018278553,124.500957627815
"100301932",47.7810995838937,48.8862297323319,49.1845312556876,123.037171978678,130.79390783535,111.23207285599,141.850764947969,130.023127348694,128.979409341046
"100301935",35.8358246879203,26.3233544712556,32.7896875037917,60.9213181641996,64.1858992154956,55.6160364279951,160.650263916977,228.242036496988,226.609656689477
"100301936",116.696147060664,70.5089851908633,111.120607651739,56.1431755630859,59.341680406779,68.1012690955042,95.7065402058585,63.6084364007998,36.7233040484923
"100301938",27.5660189907079,26.3233544712556,30.9680381980255,17.9180347541763,16.9547658305083,19.2953595770595,26.490203092693,24.3208727414823,27.7664006220307
"100301939",27.5660189907079,23.5029950636211,25.5030902807269,34.6415338580743,33.9095316610165,30.6455710929769,29.9082938143308,28.0625454709411,33.1405426779077
"100301940",12.8641421956637,14.1017970381727,12.7515451403634,8.36174955194896,7.26632821307497,9.08016921273389,12.8178402061418,11.2250181883764,13.4353551396923
"100301941",0.918867299690264,1.88023960508969,0.910824652883103,20.3071060547332,9.6884376174333,13.6202538191008,5.12713608245671,7.48334545891763,4.47845171323076
"100301942",0.918867299690264,1.88023960508969,0.910824652883103,0,0,0,2.56356804122835,1.87083636472941,0
"100301943",50.5377014829645,55.4670683501458,57.3819531316355,93.173780721717,90.8291026634372,86.261607520972,62.3801556698899,58.9313454889763,68.9681563837538
"100301944",513.646820526858,512.36529238694,492.756137209759,56.1431755630859,72.6632821307497,94.2067555821141,49.5623154637482,65.4792727655292,51.9500398734769
"100301945",11.0264075962832,13.1616772356278,12.7515451403634,4.77814260111369,3.63316410653749,3.40506345477521,3.4180907216378,2.80625454709411,2.68707102793846
"100301981",22.0528151925663,13.1616772356278,21.8597916691945,8.36174955194896,8.47738291525414,9.08016921273389,9.39974948450396,8.41876364128233,7.16552274116922
"100303774",135.992360354159,175.802403075886,156.661840295894,130.204385880348,138.060236048425,136.202538191008,147.832423710835,144.989818266529,125.396647970461
"100313952",26.6471516910177,25.3832346687108,26.41391493361,41.8087477597448,42.3869145762707,36.3206768509356,43.580656700882,49.5771636653293,49.2629688455384
"100316872",21.1339478928761,19.7425158534417,27.3247395864931,41.8087477597448,37.542695767554,35.1856556993438,13.6723628865512,10.2896000060117,12.5396647970461
"100316873",389.599735068672,419.293431935,377.992230946488,173.207669290371,136.849181346245,165.713088132393,74.3434731956223,64.5438545831645,42.9931364470153
"100316874",310.577147295309,322.461092272881,301.482960104307,235.323523104849,185.291369433412,207.708870741288,81.1796546388979,96.3480727835645,77.0293694675691
"100316875",77.1848531739822,9.40119802544843,40.9871093797396,7.16721390167054,7.26632821307497,6.81012690955042,38.4535206184253,61.7376000360704,77.9250598102153
"100316877",3.67546919876106,5.64071881526906,4.55412326441551,11.9453565027842,14.5326564261499,14.7552749706926,0,0,0
"100316879",67.0773128773893,126.916173343554,78.3309201479469,172.013133640093,155.015001878933,146.417728555334,28.1992484535119,28.0625454709411,27.7664006220307
"100316880",181.935725338672,157.940126827534,202.203072940049,80.0338885686544,54.4974615980623,73.7763748534629,12.8178402061418,15.9021091002,12.5396647970461
"100316881",12.8641421956637,12.221557433083,10.0190711817141,17.9180347541763,18.1658205326874,20.4303807286513,21.3630670102363,19.6437818296588,19.7051875382154
"100316882",34.91695738823,30.083833681435,34.6113368095579,32.2524625575174,26.6432034479416,32.9156133961604,11.1087948453229,11.2250181883764,8.95690342646153
"100316887",5.51320379814158,5.64071881526906,6.37577257018172,28.6688556066822,32.6984769588374,26.1054864866099,12.8178402061418,6.54792727655293,8.06121308381537
"100316888",11.0264075962832,10.3413178279933,11.8407204874803,27.4743199564037,36.3316410653749,34.0506345477521,20.5085443298268,17.7729454649294,20.6008778808615
"100316889",37.6735592873008,34.7844326941592,38.2546354210903,27.4743199564037,20.5879299370458,22.7004230318347,17.9449762885985,17.7729454649294,18.8094971955692
"100316890",31.241488189469,32.9041930890695,30.9680381980255,31.057926907239,30.2763675544791,30.6455710929769,54.6894515462049,49.5771636653293,68.9681563837538
"100316891",1.83773459938053,2.82035940763453,2.73247395864931,741.806638822901,825.939306886189,721.873452412344,70.9253824739844,54.2542545771528,67.1767756984615
"100316892",61.5641090792477,32.9041930890695,55.5603038258693,9.55628520222739,7.26632821307497,10.2151903643256,20.5085443298268,17.7729454649294,13.4353551396923
"100316893",33.9980900885398,20.6826356559866,23.6814409749607,44.1978190603017,59.341680406779,43.130803760486,26.490203092693,78.5751273186351,68.0724660411076
"100316894",53.2943033820353,47.0059901272422,47.3628819499214,311.773804722668,334.251097801449,312.130816687727,220.466851545638,262.852509244482,214.06999189243
"100316895",12.8641421956637,22.5628752610762,13.6623697932465,826.618669992669,863.482002653743,868.291180967678,295.66484742167,405.971491146281,394.103750764307
"100316896",38.5924265869911,39.4850317068834,35.522161462441,28.6688556066822,29.0653128522999,29.5105499413851,37.5989979380158,42.0938182064117,37.6189943911384
"100316897",18.3773459938053,23.5029950636211,19.1273177105452,10.7508208525058,12.1105470217916,12.4852326675091,9.39974948450396,9.35418182364704,9.85259376910768
"100316898",2.75660189907079,2.82035940763453,3.64329861153241,0,1.21105470217916,1.13502115159174,2.56356804122835,1.87083636472941,3.58276137058461
"100316899",15.6207440947345,24.4431148661659,18.2164930576621,118.259029377564,116.2612514092,97.6118190368893,26.490203092693,25.256290923847,32.2448523352615
"100316900",24.8094170916371,21.6227554585314,24.5922656278438,13.1398921530627,13.3216017239708,13.6202538191008,6.83618144327561,6.54792727655293,6.26983239852307
"100316901",301.388474298407,251.011987279473,293.285538228359,289.077627367378,259.165706266341,273.540097533608,243.538963916694,262.852509244482,225.71396634683
"100316902",92.8055972687167,125.035933738464,101.101536470024,59.7267825139212,54.4974615980623,66.9662479439124,10.2542721649134,14.9666909178353,7.16552274116922
"100322875",22.0528151925663,27.2634742738005,22.7706163220776,21.5016417050116,19.3768752348666,23.8354441834265,15.3814082473701,17.7729454649294,14.3310454823384
"100322877",16.5396113944248,19.7425158534417,18.2164930576621,7.16721390167054,6.05527351089581,9.08016921273389,8.54522680409451,8.41876364128233,7.16552274116922
"100462656",14.7018767950442,12.221557433083,15.4840190990127,16.7234991038979,12.1105470217916,14.7552749706926,11.9633175257323,11.2250181883764,11.6439744544
"100498663",86.3735261708848,44.1856307196076,80.1525694537131,22.69617735529,19.3768752348666,19.2953595770595,22.2175896906457,23.3854545591176,13.4353551396923
"100500729",10.1075402965929,9.40119802544843,10.0190711817141,7.16721390167054,7.26632821307497,7.94514806114215,38.4535206184253,34.610472747494,36.7233040484923
"100505457",5.51320379814158,6.5808386178139,5.46494791729862,7.16721390167054,10.8994923196125,6.81012690955042,4.27261340204726,4.67709091182352,5.37414205587692
"100505458",68.9150474767698,59.2275475603251,66.4901996604665,37.0306051586311,33.9095316610165,37.4556980025273,51.2713608245671,57.0605091242469,53.7414205587692
"100527965",3.67546919876106,4.70059901272422,3.64329861153241,0,0,1.13502115159174,1.7090453608189,1.87083636472941,0
"100527967",13.783009495354,14.1017970381727,15.4840190990127,3.58360695083527,2.42210940435832,3.40506345477521,0.854522680409451,0,0
"100527968",295.875270500265,167.341324852982,244.101006972672,11.9453565027842,10.8994923196125,14.7552749706926,36.7444752576064,42.0938182064117,30.4534716499692
"100527970",0,0.940119802544843,0,2.38907130055685,2.42210940435832,2.27004230318347,0,0,0
"100527974",2.75660189907079,2.82035940763453,3.64329861153241,0,0,0,0.854522680409451,0,0
"100527977",1.83773459938053,1.88023960508969,1.82164930576621,7.16721390167054,8.47738291525414,7.94514806114215,6.83618144327561,5.61250909418822,7.16552274116922
"100529100",11.9452748959734,8.46107822290359,10.9298958345972,3.58360695083527,3.63316410653749,4.54008460636695,9.39974948450396,7.48334545891763,6.26983239852307
"100529102",1.83773459938053,0.940119802544843,1.82164930576621,7.16721390167054,19.3768752348666,14.7552749706926,17.9449762885985,6.54792727655293,13.4353551396923
"100529103",9.18867299690264,8.46107822290359,10.0190711817141,9.55628520222739,10.8994923196125,10.2151903643256,14.5268855669607,11.2250181883764,12.5396647970461
"100529104",21.1339478928761,18.8023960508969,20.9489670163114,23.8907130055685,25.4321487457624,23.8354441834265,22.2175896906457,19.6437818296588,18.8094971955692
"100529106",1.83773459938053,2.82035940763453,2.73247395864931,114.675422426729,105.361759089587,97.6118190368893,41.8716113400631,82.3168000480939,85.9862728940307
"100529127",0,0.940119802544843,0,1.19453565027842,1.21105470217916,1.13502115159174,0.854522680409451,0.935418182364704,0.895690342646153
"100529134",27.5660189907079,18.8023960508969,27.3247395864931,20.3071060547332,15.7437111283291,15.8902961222843,36.7444752576064,36.4813091122234,33.1405426779077
"100529135",15.6207440947345,21.6227554585314,15.4840190990127,77.6448172680975,76.2964462372872,71.5063325502794,31.6173391751497,29.9333818356705,37.6189943911384
