"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"101247011",7.90170146767372,-0.293407628192635,0.413249785778738,0.252428512730529,0.606729163376637
"543967",92.6654674551678,-0.667342263381646,0.34514083395839,0.0136653662164393,0.0857495243544311
"543873",88.7882089210169,-0.0527891368442933,0.317648018675995,0.818499772144281,0.957109169298033
"101244782",5.79875945820636,0.0338653397860568,0.36193378099549,0.883247456554056,0.970268669673675
"101245573",29.9823803137211,0.341796354001583,0.284673425060376,0.138856702047111,0.434037027817824
"101268729",5.07636206363655,3.96908577619412,1.32525260094237,0.00019641100415767,0.00277683935713285
"543874",168.231380198613,-0.665920058066666,0.633741398518385,0.0424837168269788,0.197469936697058
"544258",28.1152805492802,-1.05599063574806,0.351173752555409,0.000382242766594137,0.00481525451178596
"101244293",72.0359649159369,4.40816416689457,0.423960770890834,2.19463236107176e-26,1.19249007059436e-22
"101261090",33.6007052757585,-0.388904984106006,0.258064772496503,0.074011638656922,0.289458666445894
"778202",4.41681198489663,-1.82213147001921,0.956741550181383,0.00287901346320233,0.0253521482734961
"NA",NA,NA,NA,NA,NA
"101256097",4.96566361693155,0.228958888757936,0.422735148390238,0.335866954417918,0.695626252928441
"101265942",70.6898237163718,0.273511554724414,0.183217272055872,0.104131739619587,0.362728827247784
"101254819",84.8899120705174,0.290658155604183,0.18803344035357,0.0903290218898226,0.329481625828149
