,baseMean,log2FoldChange,lfcSE,pvalue,padj
3950467,18.65950027,-4.156247895,1.21340289,0.000179922,0.002493338
101261710,11.07984095,-1.167487713,0.354746966,0.000186464,0.002572917
101248058,4.691772219,-1.853191947,0.58860787,0.000187555,0.002586121
101267674,8.421724137,-1.32928063,0.411203273,0.000189061,0.002599457
101265242,10.41932201,-1.387551137,0.42871463,0.0001934,0.002653445
101254073,1.347688992,-3.068251759,1.012806846,0.000193855,0.002657799
101252153,9.982365345,-2.265322142,0.704912275,0.000194784,0.00266864
101266034,7.44430476,-1.176234864,0.363548966,0.000197902,0.002705591
101247163,40.88070048,-1.098773326,0.327776372,0.000198315,0.002709326
101252943,144.8116117,-1.751881091,0.537168186,0.000200339,0.00273111
101249737,29.49708277,-1.516746783,0.465747828,0.000203181,0.002758229
104647946,18.8698099,-1.246158328,0.379678239,0.000203796,0.00276327
101260511,2.451266174,-2.018012464,0.663637559,0.000207526,0.002801451
101248208,243.7702852,-1.384063888,0.420423731,0.000208769,0.002816273
543687,59.41171309,-1.014975596,0.301113115,0.000209981,0.002830638
101260655,34.82529522,-1.161531673,0.350553205,0.000211532,0.002845579
543743,5.65191583,-1.709138932,0.545793409,0.000212956,0.002862748
101257603,14.13877373,-2.303975696,0.718921861,0.000214109,0.002875269
101267667,9.337186687,-1.038343926,0.31784424,0.000217117,0.002906136
101247546,5.860432362,-1.395064395,0.443180874,0.000217496,0.002906552
101245895,3.772603141,-1.450007707,0.469713306,0.00021785,0.002906552
101256925,3.51106725,-1.675147594,0.546033056,0.000217624,0.002906552
101265084,20.99141418,-1.25629599,0.385065219,0.000220861,0.00294237
101246642,13.21715951,-3.045724467,0.93800701,0.000221869,0.002951732
novel.870,5.83842077,-3.54935718,1.092620374,0.000221762,0.002951732
101246582,7.901558652,-1.110779052,0.344495901,0.000222545,0.002958687
101245505,55.33801766,-1.744312966,0.54122741,0.00022291,0.002961497
544274,6.040520925,-1.615513477,0.516734919,0.000224205,0.002974605
101251344,10.73680124,-1.590122302,0.500778311,0.000224946,0.002982386
101249952,7.098756451,-1.088227834,0.338589684,0.000227981,0.003017875
101248774,30.05874049,-1.216343934,0.371524593,0.000229054,0.003028532
101253133,231.0413631,-1.030429754,0.307211961,0.000229545,0.003030869
101250583,141.7937102,-3.467201092,1.045809055,0.000229459,0.003030869
101260290,1.854507158,-2.520308579,0.837322783,0.000229912,0.003033649
101267195,8.721296735,-1.013936997,0.311849107,0.000230446,0.003038613
101255734,9.001991714,-2.927087444,0.91304649,0.000232078,0.003051797
novel.560,0.952283867,-2.995310047,1.069575944,0.000233624,0.003067938
101253424,6.84729353,-1.971828284,0.63168888,0.000235482,0.003088146
101267371,1.067961462,-2.886335574,1.014109706,0.000235956,0.003092262
101259093,3.580114072,-1.63665481,0.537666401,0.000238242,0.003111655
101264616,125.7520673,-2.080329842,0.650153119,0.000240437,0.0031382
101257334,28.2116707,-1.238078897,0.380895417,0.000242442,0.003157964
3950398,8.431245073,-1.281269734,0.404135251,0.000243467,0.003164914
101246669,7.006512925,-1.240392988,0.392989934,0.000246983,0.003201985
104649465,4.416210498,-1.493736943,0.487304085,0.00024923,0.003219333
101246083,6.902180728,-1.308394006,0.417376743,0.000253244,0.003265615
101257857,10.92979997,-1.266027872,0.399028776,0.000262257,0.003348281
101251580,2.050669527,-1.810462352,0.617907086,0.000266669,0.003391158
101259864,7.673693964,-1.079436927,0.339499593,0.00026751,0.003399614
101255098,20.3732696,-1.757514825,0.558622507,0.000268389,0.003406298
101257248,99.14624828,-1.197983257,0.368556066,0.000272,0.003447601
101258671,16.41610821,-1.699536237,0.543067494,0.000278741,0.003519178
101244716,13.29005159,-1.438389063,0.459041422,0.00028717,0.003609071
544001,88.15407042,-2.490465067,0.788020548,0.000289184,0.003627719
101268800,24.83253255,-1.221286331,0.382183536,0.000292409,0.003662991
101260136,202.6096444,-1.232620517,0.383429269,0.000302366,0.00376572
101252248,6.636208237,-1.292219802,0.419549996,0.000304463,0.003784444
101262353,3.313325553,-2.608842857,0.866084486,0.000308166,0.003823162
101243677,250.7201925,-2.196179216,0.702583164,0.000314002,0.003890566
101262143,2.51371432,-1.731211503,0.595222858,0.000315907,0.003901646
101243690,4.711869265,-1.351113308,0.447931993,0.000321772,0.003968997
104649344,14.83095267,-1.009967378,0.315850533,0.000323958,0.003993419
101255964,33.1544073,-1.318561777,0.418202271,0.000324948,0.004003058
101250596,7.105583344,-1.164574414,0.376314827,0.000325956,0.004010364
101251350,5.242436387,-1.279936576,0.421853982,0.000326655,0.004016397
101261068,5.381819114,-2.04145978,0.679034056,0.000327253,0.004021195
101248382,16.32606785,-1.852315345,0.602589081,0.000329777,0.004047053
101257684,80.57995009,-1.419723269,0.451636569,0.000331798,0.004066687
104647802,1.350209155,-2.800740736,0.971070837,0.000333057,0.004079525
101245664,11.75938115,-1.950939122,0.638607805,0.000333637,0.004084037
544266,39.2223183,-2.283822707,0.918384819,0.000338096,0.004122934
101265638,31.73110985,-1.932082214,0.62657983,0.000339037,0.004131804
101257186,182.3467889,-1.282090504,0.404742309,0.000339965,0.004140498
101264045,4.180780536,-1.519495057,0.512414259,0.000342785,0.004169575
101258258,14.26654961,-1.05288125,0.332520982,0.000343818,0.004179513
16976786,5.330429342,-2.915133249,0.95421458,0.000344474,0.004184849
101248209,0.95724312,-2.954381573,1.099293868,0.000346914,0.004206546
101245820,6.698644341,-1.132508594,0.368127707,0.000348391,0.004221807
101257010,19.70027842,-2.281850131,0.743370111,0.000350024,0.00423893
101245935,10.18599149,-1.01237867,0.321693155,0.000350576,0.004242964
101247689,128.0617049,-2.0838437,0.676108113,0.000353422,0.004271509
101249981,1.404825679,-2.866929954,0.995956722,0.000354469,0.004279338
3950383,4.710446285,-1.465484889,0.492606125,0.000356294,0.004290642
101256886,4.766260666,-2.072256109,0.697641292,0.000356123,0.004290642
101255002,69.04750036,-1.702222264,0.551598784,0.000359173,0.00431857
101265620,10.88295272,-1.20708292,0.391150708,0.000370416,0.004425562
101261831,2.511986451,-1.618000762,0.56556606,0.000370478,0.004425562
101244709,18.57648109,-1.399558535,0.454515995,0.000371385,0.004428176
101252434,5.079213093,-1.278277886,0.427364536,0.000372313,0.0044365
101263132,248.2057698,-1.147196001,0.361167548,0.000374454,0.004455338
101244069,13.80328664,-1.043784768,0.332221919,0.0003753,0.00445559
101264884,29.80062176,-1.112133111,0.352382975,0.000378113,0.004480725
101258291,58.99275589,-1.205937992,0.383579731,0.000379754,0.00449741
543617,5.286475716,-1.257324995,0.420123318,0.00038369,0.004539355
101261708,133.1581164,-1.132536513,0.357328021,0.000384146,0.004541064
101253478,4.014974618,-1.661066417,0.569135459,0.000387209,0.004568881
543549,7.578682042,-2.106274589,0.705951907,0.000391149,0.0046013
101244597,1.013184935,-2.741953567,1.02778493,0.000397756,0.004676176
104646276,3.33564938,-1.432099819,0.495158909,0.000401475,0.004714158
101245293,8.085188629,-1.171892917,0.385121337,0.000402941,0.004728496
101262532,13.74138011,-1.137053588,0.367738079,0.000405633,0.004757199
101261352,7.620575286,-1.043336608,0.340217639,0.00041142,0.004813369
101263714,2.955593157,-1.671587694,0.585413548,0.000412111,0.004818533
101266461,15.6609446,-1.281416521,0.418840691,0.000414335,0.004838675
101260679,15.48234233,-1.153012021,0.374170609,0.000424454,0.004938918
101244088,40.81337712,-1.138848403,0.364788909,0.000426429,0.004958902
104645679,7.26748533,-1.077551502,0.354467282,0.000427046,0.00496309
101251813,4.161815246,-1.317509378,0.451486373,0.000429678,0.004987673
100736487,1.119363045,-2.434843243,0.888907326,0.000433818,0.005017628
101259513,126.1214892,-2.203348691,0.730489858,0.000437438,0.005050424
101244285,24.35687101,-1.38170479,0.454646235,0.00044446,0.00511925
101258923,14.43480129,-1.503678575,0.501375692,0.00044497,0.005122063
101249821,1.351501501,-2.774062723,0.993586762,0.000445735,0.00512781
104645747,45.80901321,-1.203613477,0.389413647,0.000447554,0.005145671
543543,58.20677351,-1.506521344,0.496575188,0.000450991,0.005179023
101244858,5.224922641,-1.163045653,0.392783408,0.000453201,0.005198863
101244145,33.07724571,-1.179558219,0.382354495,0.000455215,0.005215113
101252064,11.43241691,-1.08956988,0.356354591,0.00045615,0.005221526
101248078,9.339595865,-1.275237898,0.425654428,0.000458801,0.005246853
3950385,9.508186594,-1.389598333,0.467025534,0.000463417,0.005286724
101253897,14.53995665,-1.505856552,0.50443809,0.000466098,0.005310302
543869,31.50536917,-1.005545039,0.321348096,0.000467581,0.005322043
101260246,7.499470965,-1.257628146,0.423031541,0.000469969,0.005346074
novel.102,14.09954285,-1.527906279,0.512986327,0.000470356,0.005347318
101247661,2.568995985,-1.766123469,0.632412892,0.00047261,0.005363474
101258885,267.6918009,-1.344882809,0.44014195,0.000474655,0.005380358
101268576,9.813270328,-1.636605862,0.555986677,0.000477191,0.005396776
101244440,1.069373413,-2.819414421,1.068593001,0.000477222,0.005396776
101253911,64.24330308,-2.154081605,0.720803776,0.000479205,0.005415618
