GeneID,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618830
Solyc11g073250.2.1,3199.125924,4270.436601,4134.045659,8957.899076,5772.628083
Solyc11g045140.1.1,0,1.007891575,3.833736314,4.836878551,0
Solyc12g019560.1.1,58.71152798,67.52873549,47.28274787,21.76595348,44.53015078
Solyc06g084480.3.1,1840.932577,1611.618628,1170.567488,874.265798,896.0335218
Solyc05g054170.4.1,129.1653615,146.1442783,72.84098997,3.627658913,6.516607431
Solyc01g100840.3.1,575.3729742,664.2005476,682.4050639,1224.939493,1023.107367
Solyc04g007700.3.1,215.2756026,246.9334358,299.0314325,413.5531161,503.9509747
Solyc12g088410.3.1,13.04700622,27.21307251,23.00241788,51.99644442,80.37149165
Solyc09g055260.4.1,473.6063257,525.1115103,314.3663777,418.3899946,250.8893861
Solyc08g150100.1.1,5.218802487,0,7.667472628,0,0
Solyc09g090640.3.1,1032.018192,948.4259716,848.5336375,788.4112037,741.8071459
Solyc06g009400.3.1,3163.899008,3407.681414,3571.764333,4021.864515,2919.440129
Solyc09g083360.3.1,44.35982114,138.0811457,460.0483577,78.59927645,42.3579483
Solyc05g050580.3.1,485.3486313,665.2084392,656.8468218,696.5105113,659.2634518
Solyc07g041010.3.1,665.3973171,494.8747631,1036.386717,1500.64157,1118.684276
Solyc11g006110.1.1,5.218802487,2.015783149,2.555824209,6.046098188,0
Solyc07g053240.3.1,5.218802487,6.047349447,11.50120894,9.673757101,17.37761982
Solyc05g046200.3.1,2.609401243,32.25253039,11.50120894,7.255317826,4.344404954
Solyc08g008490.4.1,700.6242338,650.0900656,622.343195,370.0212091,294.3334356
Solyc01g094980.1.1,0,0,0,2.418439275,2.172202477
Solyc06g005390.1.1,69.14913295,100.7891575,67.72934155,215.2410955,116.2128325
Solyc11g013470.1.1,150.0405715,143.1206036,192.9647278,96.73757101,125.9877437
Solyc06g063330.3.1,456.6452176,414.2434371,368.0386861,180.173726,258.4920948
Solyc06g007310.4.1,713.6712401,817.400067,771.8589112,834.36155,947.08028
Solyc03g058930.4.1,56.10212673,62.48927762,46.00483577,148.7340154,187.8955143
Solyc05g053370.3.1,134.384164,154.2074109,201.9101125,240.6347079,173.7761982
Solyc06g053760.3.1,82.19613917,93.73391643,56.2281326,78.59927645,23.89422725
Solyc12g014500.3.1,43.05512052,79.62343439,54.9502205,94.31913174,36.92744211
Solyc01g081010.4.1,788.0391755,637.9953667,426.822643,557.4502529,474.6262412
Solyc04g016520.3.1,1466.483499,1626.737001,1591.00057,2007.304598,1698.662337
Solyc12g042120.3.1,45.66452176,30.23674724,44.72692366,27.81205167,53.21896069
Solyc11g006660.3.1,1683.063802,1549.12935,1454.263975,1129.411142,1042.657189
Solyc10g008270.3.1,2159.279529,2128.667005,2663.168826,937.1452192,1389.123484
Solyc05g026130.3.1,1367.326252,1639.839592,1674.064857,2977.098748,2564.285024
Solyc03g006720.1.1,13.04700622,2.015783149,2.555824209,0,0
Solyc05g050960.4.1,37.83631803,52.41036188,39.61527524,83.436155,93.40470651
Solyc10g080770.3.1,1546.070237,1145.97272,1431.261557,740.0424182,925.3582552
Solyc11g011050.2.1,301.3858436,192.5072907,178.9076947,140.269478,137.9348573
Solyc01g067530.3.1,2092.739797,1833.354774,1230.629357,777.528227,613.6471998
Solyc12g150117.1.1,0,0,0,4.836878551,0
Solyc12g009790.2.1,678.4443233,803.2895849,683.682976,564.7055708,583.2363651
Solyc06g008210.4.1,136.9935653,152.1916278,80.50846259,192.2659224,111.8684276
Solyc11g066650.3.1,168.3063802,180.4125918,149.5157162,135.4325994,86.88809908
Solyc01g090650.1.1,52.18802487,58.45771132,38.33736314,19.3475142,15.20541734
Solyc03g005910.3.1,106.985451,132.0337963,100.9550563,66.50708007,158.5707808
Solyc12g010540.1.1,1551.289039,1269.943384,1270.244632,741.2516379,1729.073172
Solyc11g065890.2.1,253.1119206,259.0281347,268.361542,428.0637517,371.4466236
Solyc06g066010.3.1,254.4166212,409.2039793,342.480444,475.2233176,503.9509747
Solyc02g078620.1.1,215.2756026,201.5783149,351.4258288,269.6559792,553.9116316
Solyc07g065230.1.1,300.081143,250.9650021,296.4756083,355.5105735,263.922601
Solyc01g095450.4.1,39.14101865,55.4340366,66.45142944,134.2233798,96.66301023
Solyc11g069490.3.1,1791.353954,1423.142903,1291.969138,1125.783483,1104.56496
Solyc03g121730.3.1,3805.811713,2851.325264,3135.996305,1964.981911,2382.906117
Solyc03g078490.4.1,829.7895954,601.71127,674.7375913,2148.783296,737.4627409
Solyc10g079750.2.1,447.5123132,523.0957272,499.6636329,417.180775,322.5720678
Solyc08g079110.4.1,7615.537529,8640.654469,8233.58769,8757.168616,11293.28068
Solyc07g008360.2.1,15.65640746,29.22885566,28.1140663,2.418439275,2.172202477
Solyc07g064250.3.1,3283.931465,3602.204487,3509.146639,3067.790221,3265.906424
Solyc11g062350.2.1,1642.618083,1926.080799,2112.388709,3875.548939,3123.627162
Solyc02g079440.3.1,16.96110808,16.12626519,23.00241788,2.418439275,0
Solyc02g093140.4.1,3838.429229,3524.596836,3348.129714,1775.134428,1648.70168
Solyc12g088240.2.1,5.218802487,0,0,4.836878551,0
Solyc10g079755.1.1,5264.467008,3812.853826,5304.613146,5212.945858,7940.486155
Solyc03g034080.4.1,1856.588985,1653.950074,1851.69464,1059.276403,1453.203457
Solyc03g095470.3.1,1593.039459,1804.125918,1712.40222,1338.606139,1398.898395
Solyc08g061270.1.1,750.2028575,933.307598,760.3577023,2274.542138,1650.873883
Solyc04g064950.1.1,1.304700622,5.039457873,0,1.209219638,0
Solyc05g055260.4.1,392.7148871,457.5827748,410.2097856,1522.407524,781.9928917
Solyc07g009180.1.1,2.609401243,0,5.111648419,3.627658913,4.344404954
Solyc11g010370.1.1,760.6404624,610.7822942,759.0797902,759.3899324,646.2302369
Solyc11g018700.3.1,0,2.015783149,6.389560523,2.418439275,0
Solyc08g007910.4.1,139.6029665,124.9785552,111.1783531,157.1985529,161.8290845
Solyc01g094810.3.1,714.9759407,612.7980773,1220.40606,1798.109601,2054.903543
Solyc05g054100.3.1,2240.170967,2511.665804,2931.530368,4076.279398,3415.788395
Solyc04g074870.3.1,2168.412433,1990.58586,2986.480589,3770.34683,4480.167609
Solyc10g049640.2.1,7.82820373,4.031566298,12.77912105,38.6950284,15.20541734
Solyc03g063060.3.1,1587.820657,1617.665977,2044.659367,3400.325621,3470.093457
Solyc05g056050.3.1,219076.1955,214297.9066,259552.8938,209150.2562,268296.3306
Solyc11g071400.1.1,5.218802487,11.08680732,15.33494526,22.97517312,11.94711362
Solyc08g075020.3.1,1602.172363,1511.837362,1657.452,3152.435595,5526.083102
Solyc02g068930.4.1,1073.768612,1272.967059,1231.907269,1262.425302,1471.667178
Solyc06g071400.3.1,2.609401243,6.047349447,1.277912105,0,0
Solyc12g010960.2.1,126.5559603,256.0044599,245.3591241,310.7694469,324.7442703
Solyc09g011840.1.1,6438.697568,5582.711431,6421.508326,7377.449009,7832.962132
Solyc02g069300.1.1,7.82820373,2.015783149,2.555824209,41.11346768,10.86101239
Solyc03g113500.4.1,457.9499182,381.9909067,221.0787941,103.9928888,95.57690899
Solyc03g113090.3.1,164.3922783,242.9018695,199.3542883,275.7020774,147.7097684
Solyc01g100480.3.1,1175.53526,1158.067419,1576.943537,2440.205229,1907.193775
Solyc02g083310.3.1,5993.794656,4948.747631,6541.632064,3567.197931,7043.366532
Solyc01g066850.4.1,20.87520995,16.12626519,38.33736314,67.71629971,41.27184706
Solyc05g056090.3.1,546.6695605,644.0427161,562.281326,1110.063627,734.2044372
Solyc04g005610.3.1,319.6516523,138.0811457,387.2073677,1689.279834,1800.755853
Solyc05g007940.3.1,391.4101865,478.7484979,543.1126445,314.3971058,471.3679375
Solyc06g075590.4.1,1749.603534,1633.792242,1317.52738,966.1664905,975.3189122
Solyc04g005910.3.1,78.2820373,111.8759648,120.1237378,149.9432351,162.9151858
Solyc08g077740.1.1,20.87520995,2.015783149,0,7.255317826,13.03321486
Solyc02g005200.4.1,9567.369659,10860.03172,10710.18135,15976.20985,17469.93842
Solyc05g006570.1.1,157.8687752,200.5704233,135.4586831,122.1311834,157.4846796
Solyc04g005330.3.1,2918.615291,2522.752611,2525.154319,1602.21602,1691.059628
Solyc03g119070.2.1,15.65640746,17.13415677,5.111648419,4.836878551,8.688809908
Solyc01g073960.4.1,2034.028269,1519.900494,1617.836724,777.528227,862.3643834
Solyc08g007280.2.1,20.87520995,11.08680732,14.05703315,20.55673384,11.94711362
Solyc09g007320.4.1,1191.191668,990.7574178,676.0155034,418.3899946,317.1415616
Solyc04g009600.3.1,23.48461119,22.17361464,12.77912105,14.51063565,6.516607431
Solyc12g009840.2.1,563.6306686,618.8454268,397.4306645,147.5247958,168.345692
Solyc01g010700.3.1,619.7327953,660.1689813,575.0604471,846.4537463,535.4479106
Solyc02g089210.4.1,58.71152798,50.39457873,42.17109945,85.85459427,248.7171836
Solyc09g056430.4.1,26.09401243,14.11048204,21.72450578,36.27658913,21.72202477
Solyc03g114900.3.1,36.53161741,12.09469889,43.44901156,16.92907493,24.98032849
Solyc01g059870.4.1,1715.681318,1876.694112,1206.349027,1241.868568,1061.12091
Solyc09g063140.4.1,3891.921954,4170.655335,4470.136542,4758.279274,5325.154372
Solyc10g055770.2.1,125.2512597,91.71813328,95.84340785,89.48225318,60.82166936
Solyc07g009060.4.1,0,0,2.555824209,56.83332297,0
Solyc01g103580.3.1,236.1508125,235.8466284,256.860333,270.8651988,396.4269521
Solyc01g107860.3.1,1415.600175,1196.367299,1230.629357,2038.744309,786.3372967
Solyc05g015460.3.1,0,0,0,8.464537463,1.086101239
Solyc01g090860.3.1,116.1183553,79.62343439,62.61769313,56.83332297,61.90777059
Solyc12g038970.3.1,470.9969244,464.6380159,380.8178072,388.1595037,382.307636
Solyc04g072030.1.1,161.7828771,93.73391643,72.84098997,84.64537463,56.4772644
Solyc11g042620.3.1,4873.056822,4702.822087,6700.093165,8377.47365,8802.850538
Solyc01g094590.4.1,31.31281492,44.34722928,43.44901156,30.23049094,46.70235326
Solyc12g011080.3.1,5.218802487,0,1.277912105,0,0
Solyc04g072020.3.1,3552.699793,3300.844907,4453.523685,4330.215522,7361.594195
Solyc09g098380.3.1,5.218802487,4.031566298,7.667472628,7.255317826,7.60270867
Solyc04g014450.1.1,2.609401243,12.09469889,7.667472628,0,0
Solyc03g063760.4.1,404.4571927,380.9830152,235.1358273,126.968062,115.1267313
Solyc06g010030.4.1,559.7165667,530.1509682,668.3480307,1418.414635,1111.081567
Solyc03g116470.2.1,30.0081143,34.26831353,31.94780262,54.41488369,39.09964459
Solyc12g008470.2.1,1090.72972,1344.52736,1288.135401,2863.432102,1837.683296
Solyc03g013340.3.1,191.7909914,236.85452,157.1831889,159.6169922,343.2079914
Solyc01g090300.2.1,0,6.047349447,6.389560523,2.418439275,2.172202477
Solyc08g065640.3.1,1197.715171,1191.327841,1358.420567,1021.790594,1187.108654
Solyc01g066440.3.1,404.4571927,516.0404862,491.9961603,526.0105424,708.1380075
Solyc02g071810.4.1,66.53973171,65.51295234,44.72692366,38.6950284,9.774911147
Solyc03g122030.1.1,698.0148326,523.0957272,690.0725365,331.3261807,487.6594561
Solyc08g069232.1.1,837.6177991,831.510549,1047.887926,1402.69478,1375.004168
Solyc02g071770.3.1,10.43760497,20.15783149,20.44659367,29.0212713,10.86101239
Solyc09g059430.3.1,344.4409641,213.6730138,283.6964872,128.1772816,188.9816155
Solyc06g063290.3.1,1243.379692,1491.67953,1268.96672,902.0778497,964.4578998
Solyc04g014640.2.1,0,2.015783149,0,0,1.086101239
Solyc01g110730.4.1,74.36793544,66.52084392,58.78395681,81.01771572,186.809413
Solyc04g081460.2.1,585.8105791,780.1080787,1010.828475,2604.659099,1523.800038
Solyc01g089900.4.1,437.0747083,449.5196422,422.9889066,703.7658291,642.9719332
Solyc03g122000.4.1,16.96110808,28.22096409,12.77912105,50.78722478,32.58303716
Solyc03g082530.1.1,99.15724725,92.72602486,93.28758364,120.9219638,200.9287291
Solyc10g081700.3.1,20.87520995,23.18150621,38.33736314,76.18083717,60.82166936
Solyc01g066480.3.1,1954.441531,1984.53851,1907.922772,2224.964133,2410.058648
Solyc12g038450.1.1,0,0,0,0,0
Solyc01g096140.3.1,2.609401243,0,0,7.255317826,2.172202477
Solyc11g066680.1.1,2585.916632,3112.369182,2847.188169,1886.382635,1939.776812
Solyc09g072990.3.1,18254.0664,18340.60298,12183.61401,7105.374591,8076.24881
Solyc11g008540.3.1,555.8024648,599.6954868,283.6964872,276.911297,265.0087022
Solyc01g096760.3.1,570.1541717,544.2614503,557.1696776,698.9289506,579.9780614
Solyc12g042650.2.1,8117.847268,9141.576581,8789.479456,14215.58606,10559.07624
Solyc02g089880.4.1,400.5430909,441.4565096,293.9197841,304.7233487,294.3334356
Solyc11g008910.2.1,3220.001134,3355.271052,4458.635333,6102.931511,6676.264313
Solyc05g055930.2.1,0,0,0,0,0
Solyc05g050600.3.1,1223.809183,1271.959167,991.6597932,909.3331675,646.2302369
Solyc09g066120.4.1,186.5721889,122.9627721,149.5157162,192.2659224,143.3653635
Solyc03g078640.1.1,1668.712095,1728.53405,1168.011664,1390.602583,911.2389391
Solyc03g082500.4.1,1621.742873,1624.721218,1643.394967,888.7764337,1065.465315
Solyc05g055530.4.1,322.2610536,346.7147016,281.140663,70.13473898,118.385035
Solyc03g031850.1.1,422.7230014,472.7011485,599.3407771,742.4608575,875.3975982
Solyc04g072725.1.1,14.35170684,2.015783149,0,7.255317826,2.172202477
Solyc11g065360.2.1,2.609401243,3.023674724,12.77912105,4.836878551,0
Solyc03g083520.4.1,2475.017079,2563.068274,2769.235531,3732.861021,3589.564593
Solyc07g008260.3.1,1003.314778,1003.860008,1179.512873,1721.928764,1718.212159
Solyc01g112010.3.1,63.93033046,68.53662707,94.56549574,107.6205477,109.6962251
Solyc04g054700.3.1,341.8315629,205.6098812,226.1904425,171.7091885,182.4650081
Solyc10g054040.3.1,3.914101865,4.031566298,0,0,0
Solyc10g075110.2.1,1560.421944,1544.089892,5611.312052,29902.79242,3841.540081
Solyc09g042780.2.1,39.14101865,28.22096409,56.2281326,105.2021085,65.16607431
Solyc08g077170.3.1,73.06323481,50.39457873,46.00483577,72.55317826,64.07997307
Solyc06g073370.4.1,9490.392322,11559.50847,10370.25673,16565.09982,13176.58023
Solyc02g085470.3.1,357.4879703,305.3911471,355.2595651,227.3332919,219.3924502
Solyc04g011615.1.1,1.304700622,1.007891575,1.277912105,1.209219638,8.688809908
Solyc04g080110.4.1,0,2.015783149,1.277912105,7.255317826,1.086101239
Solyc06g008710.3.1,6.523503108,6.047349447,1.277912105,7.255317826,2.172202477
Solyc06g082570.3.1,215.2756026,252.9807852,222.3567062,95.52835137,218.3063489
Solyc12g009860.3.1,2296.273094,2699.133637,2645.278057,3781.229807,3474.437862
Solyc11g065700.2.1,524.4896499,422.3065697,456.2146214,240.6347079,299.7639418
Solyc04g049120.4.1,670.6161195,606.7507279,402.542313,775.1097877,627.7665159
Solyc11g066590.2.1,1253.817297,1530.987302,1983.319586,5539.43516,1814.87517
Solyc04g074680.1.1,103.0713491,74.58397652,85.62011101,141.4786976,178.1206031
Solyc10g047370.2.1,386.191384,329.5805449,337.3687956,353.0921342,333.4330802
Solyc01g111620.3.1,1576.078351,1764.818147,1539.884086,1084.670015,1270.738449
Solyc02g038820.1.1,7.82820373,8.063132596,2.555824209,8.464537463,2.172202477
Solyc01g016380.4.1,0,4.031566298,0,0,0
Solyc02g091450.2.1,2.609401243,7.055241022,0,2.418439275,2.172202477
Solyc08g062910.4.1,8497.515149,7835.3491,6821.494815,4228.641073,3251.787108
Solyc02g082060.2.1,2052.294078,1530.987302,3727.669609,5383.445827,7066.174658
Solyc04g008580.3.1,1129.870738,1003.860008,1551.385295,1363.999751,1588.966112
Solyc09g059260.4.1,3.914101865,5.039457873,10.22329684,7.255317826,8.688809908
Solyc05g008400.4.1,2088.825695,2191.156283,2481.705307,3313.261807,4196.695186
Solyc01g098620.2.1,73.06323481,109.8601816,99.67714416,82.22693536,152.0541734
Solyc04g077840.2.1,116.1183553,81.63921754,86.89802312,247.8900257,234.5978675
Solyc11g045215.1.1,48.273923,63.4971692,23.00241788,0,2.172202477
Solyc12g055850.2.1,756.7263606,783.1317534,854.923198,909.3331675,1304.407587
Solyc06g068210.3.1,203.533297,166.3021098,122.679562,192.2659224,157.4846796
Solyc12g014590.3.1,26.09401243,35.27620511,21.72450578,9.673757101,15.20541734
Solyc11g069440.1.1,4965.690566,5504.095889,6273.270522,11080.07954,8002.393925
Solyc09g014210.3.1,31.31281492,41.32355456,7.667472628,0,4.344404954
Solyc10g086640.3.1,165.696979,234.8387369,146.959892,211.6134366,297.5917394
Solyc01g066060.4.1,296.1670411,442.4644012,391.041104,397.8332608,382.307636
Solyc09g065320.3.1,3.914101865,12.09469889,7.667472628,3.627658913,9.774911147
Solyc11g069790.2.1,30477.80652,34125.19293,16395.6123,5141.601899,5377.287232
Solyc03g078720.4.1,131.7747628,100.7891575,95.84340785,15.71985529,39.09964459
Solyc07g005220.1.1,23.48461119,15.11837362,11.50120894,7.255317826,3.258303716
Solyc01g080920.3.1,13.04700622,2.015783149,7.667472628,0,0
Solyc11g018500.3.1,78.2820373,117.9233142,65.17351734,25.39361239,32.58303716
Solyc06g072740.1.1,324.8704548,340.6673522,328.4234109,348.2552556,319.3137641
Solyc03g019670.3.1,1673.930898,2068.193511,1792.910683,1700.162811,2129.844529
Solyc03g034120.3.1,5.218802487,2.015783149,0,9.673757101,14.1193161
Solyc02g088630.4.1,970.6972625,1222.57248,908.5955064,384.5318448,305.194448
Solyc12g035650.2.1,735.8511506,641.0190414,538.0009961,332.5354003,244.3727787
Solyc06g048840.3.1,2.609401243,0,5.111648419,0,2.172202477
Solyc03g093250.2.1,7.82820373,13.10259047,3.833736314,0,0
Solyc05g007280.3.1,2.609401243,6.047349447,2.555824209,26.60283203,2.172202477
Solyc11g006730.1.1,61.32092922,29.22885566,40.89318735,14.51063565,28.2386322
Solyc08g083270.3.1,40.44571927,52.41036188,56.2281326,67.71629971,34.75523963
Solyc04g077110.3.1,9.132904352,1.007891575,5.111648419,15.71985529,15.20541734
Solyc02g071830.3.1,82.19613917,87.68656698,89.45384733,162.0354314,121.6433387
Solyc11g072290.3.1,420.1136002,476.7327148,439.601764,389.3687233,384.4798384
Solyc11g071810.2.1,470.9969244,541.2377755,617.2315465,1522.407524,950.3385837
Solyc09g060080.4.1,163.0875777,141.1048204,129.0691226,128.1772816,71.68268174
Solyc06g061040.4.1,93.93844476,30.23674724,33.22571472,43.53190695,40.18574582
Solyc05g053890.3.1,384.8866834,458.5906664,406.3760493,437.7375088,445.3015078
Solyc09g056200.3.1,221.7991057,215.688797,290.0860478,482.4786354,405.115762
Solyc03g111950.3.1,114.8136547,205.6098812,144.4040678,137.8510387,181.3789068
Solyc06g082160.4.1,537.5366561,420.2907866,647.9014371,555.0318137,500.692671
Solyc01g089920.3.1,6.523503108,0,0,7.255317826,8.688809908
Solyc01g111160.3.1,17630.4195,10676.59545,10834.13882,656.6062632,1427.137027
Solyc10g052714.1.1,0,0,2.555824209,0,0
Solyc08g082300.3.1,189.1815901,141.1048204,122.679562,19.3475142,22.80812601
Solyc11g013260.3.1,1889.2065,2056.098812,1983.319586,1771.506769,1464.06447
Solyc08g065910.1.1,7.82820373,2.015783149,11.50120894,9.673757101,29.32473344
Solyc06g071880.4.1,6078.600196,7910.940969,6507.128437,10957.94836,8145.759289
Solyc01g007950.4.1,159.1734758,249.9571105,176.3518704,252.7269043,177.0345019
Solyc12g017520.1.1,0,3.023674724,2.555824209,4.836878551,3.258303716
Solyc05g051940.3.1,0,0,0,0,0
Solyc11g069680.1.1,10.43760497,6.047349447,8.945384733,9.673757101,16.29151858
Solyc03g098220.4.1,5311.436231,4749.185099,6167.203817,4474.112659,5952.920888
Solyc09g065340.3.1,156.5640746,150.1758446,127.7912105,282.9573952,168.345692
Solyc02g079100.3.1,1419.514276,1179.233142,1662.563648,1438.971369,1540.091556
Solyc07g039450.3.1,981.1348675,1098.601816,1099.00441,957.701953,1195.797464
Solyc03g083470.3.1,199.6191951,108.8522901,107.3446168,64.08864079,115.1267313
Solyc07g053470.4.1,863.7118116,741.8081989,470.2716545,272.0744185,169.4317932
Solyc10g079210.2.1,14.35170684,22.17361464,17.89076947,44.74112659,13.03321486
Solyc01g094790.3.1,4876.970924,4618.159195,5744.21491,4453.555925,6790.304943
Solyc06g064450.3.1,3469.198953,3157.724303,4183.884231,5269.779181,5279.53812
Solyc06g083580.4.1,3907.578362,3829.987983,2831.853224,1199.545881,2104.8642
Solyc08g081890.4.1,28.70341368,56.44192817,20.44659367,44.74112659,62.99387183
Solyc05g055190.1.1,2.609401243,0,0,0,2.172202477
Solyc01g005710.2.1,9.132904352,15.11837362,25.55824209,4.836878551,0
Solyc04g081530.1.1,1396.029665,942.3786222,1815.913101,3154.854035,8376.012751
Solyc11g068520.3.1,2563.736722,2485.460623,2497.040252,1102.80831,1688.887426
Solyc08g079630.3.1,579.287076,601.71127,696.462097,1087.088454,974.2328109
Solyc03g083100.3.1,4678.656429,4116.22919,3745.560379,1151.177095,1630.237959
Solyc03g034440.2.1,1539.546734,1307.235372,1101.560234,1187.453684,998.1270382
Solyc09g005120.3.1,91.32904352,91.71813328,67.72934155,128.1772816,147.7097684
Solyc12g035490.1.1,66.53973171,34.26831353,40.89318735,13.30141601,9.774911147
Solyc12g056930.2.1,367.9255753,509.9931367,412.7656098,391.7871626,326.9164728
Solyc02g082670.3.1,322.2610536,454.5591001,313.0884656,617.9112348,382.307636
Solyc06g074760.2.1,15.65640746,9.071024171,20.44659367,78.59927645,45.61625202
Solyc04g024710.4.1,668.0067183,596.6718121,619.7873708,447.4112659,714.6546149
Solyc08g016720.1.1,48.273923,66.52084392,49.83857208,111.2482067,87.97420032
Solyc06g036260.3.1,16650.58933,16585.86375,15398.84086,9198.533783,12418.48156
Solyc10g051340.2.1,6271.695888,6209.619991,5758.271944,3753.417755,3495.073786
Solyc03g033660.4.1,92.63374414,91.71813328,126.5132984,99.15601029,135.7626548
Solyc05g041750.1.1,26.09401243,27.21307251,51.11648419,18.13829456,24.98032849
Solyc02g091100.3.1,2199.725248,2026.869956,2583.938276,1632.446511,1592.224416
Solyc01g103480.3.1,3353.080598,2625.557552,2162.227281,1663.886221,1188.194755
Solyc04g076020.3.1,532.3178536,447.5038591,361.6491256,322.8616432,274.7836133
Solyc10g006540.4.1,1101.167325,941.3707306,936.7095727,166.87231,260.6642972
Solyc07g063710.2.1,44.35982114,22.17361464,23.00241788,14.51063565,10.86101239
Solyc11g013330.3.1,170.9157814,128.00223,256.860333,340.9999378,635.3692245
Solyc11g005660.2.1,57.40682735,48.37879558,70.28516576,26.60283203,34.75523963
Solyc05g026510.4.1,276.5965318,257.0123515,228.7462667,454.6665837,381.2215347
Solyc09g075950.1.1,20.87520995,40.31566298,12.77912105,10.88297674,21.72202477
Solyc06g016750.3.1,82.19613917,88.69445856,80.50846259,164.4538707,153.1402746
Solyc02g082430.4.1,977.2207656,1051.230912,1214.016499,888.7764337,825.4369413
Solyc03g098400.2.1,0,0,0,0,0
Solyc12g049540.3.1,245.2837169,150.1758446,149.5157162,70.13473898,97.74911147
Solyc06g063310.2.1,7064.953866,8158.882296,9710.854083,13234.90893,12416.30936
Solyc02g091670.1.1,519.2708474,453.5512085,518.8323145,402.6701393,828.695245
Solyc10g005335.1.1,13.04700622,11.08680732,11.50120894,0,2.172202477
Solyc02g089400.4.1,1449.522391,1334.448445,1906.64486,2521.222944,2672.895148
Solyc02g091330.4.1,413.5900971,390.0540393,350.1479167,544.1488369,352.9829025
Solyc09g007360.3.1,229.6273094,167.3100014,80.50846259,68.92551935,72.76878298
Solyc11g009040.3.1,0,6.047349447,5.111648419,8.464537463,4.344404954
Solyc05g006880.1.1,172.2204821,93.73391643,130.3470347,90.69147282,110.7823263
Solyc10g008110.4.1,1355.583946,1082.475551,1005.716826,880.3118962,759.1847657
Solyc08g065540.3.1,5.218802487,0,2.555824209,2.418439275,0
Solyc04g078950.1.1,41.75041989,35.27620511,30.66989051,24.18439275,38.01354335
Solyc05g053155.1.1,0,4.031566298,0,0,1.086101239
Solyc01g006360.4.1,135.6888647,71.56030179,46.00483577,13.30141601,17.37761982
Solyc07g017805.1.1,0,0,0,3.627658913,0
Solyc07g049460.3.1,62.62562984,85.67078384,69.00725365,113.6666459,58.64946688
Solyc06g007810.1.1,10.43760497,10.07891575,7.667472628,20.55673384,19.54982229
Solyc12g019977.1.1,11.7423056,2.015783149,3.833736314,1.209219638,2.172202477
Solyc01g088060.3.1,67.84443233,46.36301243,52.39439629,84.64537463,71.68268174
Solyc06g083710.3.1,7.82820373,6.047349447,19.16868157,13.30141601,10.86101239
Solyc08g023500.4.1,898.9387283,816.3921754,619.7873708,535.6842995,496.348266
Solyc08g150146.1.1,40.44571927,27.21307251,35.78153893,9.673757101,4.344404954
Solyc01g150158.1.1,1.304700622,0,0,0,0
Solyc06g073870.4.1,2348.461119,2857.372614,3199.89191,5472.92808,4506.234039
Solyc09g098425.1.1,80.89143854,67.52873549,67.72934155,88.27303355,106.4379214
Solyc03g081330.1.1,118.7277566,95.74969958,162.2948373,110.038987,228.0812601
Solyc03g110980.4.1,293.5576399,416.2592203,507.3311055,765.4360306,525.6729994
Solyc01g088610.4.1,20040.20155,29583.6335,22527.03458,28473.49481,28903.32616
Solyc02g050280.4.1,395.3242884,300.3516892,267.0836299,370.0212091,259.578196
Solyc02g032660.3.1,670.6161195,681.3347044,1521.993317,3298.751171,1902.84937
Solyc04g077740.1.1,2.609401243,4.031566298,10.22329684,7.255317826,6.516607431
Solyc03g065250.4.1,8397.053201,7956.296089,8298.761208,11525.07237,8157.706402
Solyc04g011560.4.1,1304.700622,1018.978382,1427.427821,442.5743874,765.7013731
Solyc04g014550.3.1,0,4.031566298,0,4.836878551,4.344404954
Solyc03g114090.1.1,99.15724725,141.1048204,131.6249468,270.8651988,185.7233118
Solyc09g005580.4.1,1469.0929,1411.048204,1887.476179,2961.378893,1807.272461
Solyc01g091270.3.1,92.63374414,84.66289226,43.44901156,81.01771572,58.64946688
Solyc10g052880.1.1,2764.660617,1990.58586,2444.645856,1241.868568,1987.565266
Solyc02g021590.3.1,1448.21769,1214.509347,957.1561664,361.5566717,324.7442703
Solyc11g042640.2.1,26142.28636,25264.8181,26149.9154,8632.618993,10294.06754
Solyc03g119630.4.1,121.3371578,81.63921754,104.7887926,267.2375399,328.002574
Solyc05g006820.4.1,748.8981568,798.250127,760.3577023,637.258749,945.9941787
Solyc01g096500.3.1,1988.363747,1491.67953,1233.185181,625.1665527,608.2166936
Solyc05g006800.2.1,73.06323481,117.9233142,112.4562652,217.6595348,142.2792622
Solyc01g103040.4.1,100.4619479,95.74969958,90.73175943,244.2623668,162.9151858
Solyc01g074030.3.1,12234.17773,17109.96737,14474.91041,19859.01411,15080.5157
Solyc01g108490.3.1,6306.922805,5959.66288,9029.726931,12058.33823,10229.98757
Solyc09g082370.4.1,380.9725815,332.6042196,267.0836299,83.436155,71.68268174
Solyc11g005970.1.1,5.218802487,10.07891575,0,2.418439275,0
Solyc04g082475.1.1,2.609401243,2.015783149,2.555824209,4.836878551,9.774911147
Solyc09g090340.3.1,365.3161741,463.6301243,314.3663777,221.2871937,205.2731341
Solyc03g031790.1.1,3907.578362,3993.266418,4546.811268,4269.75454,3778.546209
Solyc02g067280.1.1,0,0,2.555824209,0,7.60270867
Solyc02g090810.4.1,18.2658087,8.063132596,16.61285736,43.53190695,23.89422725
Solyc03g007485.1.1,948.517352,952.4575379,684.9608881,272.0744185,394.2547496
