GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101261770,29.09066577,31.75066181,29.4719873,26.86506975,29.49684204,27.33546811,25.12875568,26.04988859,27.15621269,28.79248143,35.4609456,30.64315882,24.15755898,26.82160109,23.79611227,28.72756155,26.79130043,27.15954997
101260720,3.009379217,0.992208182,0.982399577,0.995002583,4.91614034,0.976266718,5.025751135,26.04988859,5.028928277,10.92128606,8.865236401,1.976977988,40.2625983,39.73570531,36.68567308,101.0417682,210.3613219,145.8568424
101258238,36.11255061,35.71949454,40.27838265,19.90005166,13.76519295,20.50160108,27.13905613,19.03645705,27.15621269,34.74954655,33.49089307,36.57409279,31.20351368,31.78856425,39.66018711,21.79332255,17.86086695,21.12409442
101245352,5.015632029,3.968832726,6.876797037,30.84508008,27.5303859,41.97946888,86.44291953,90.17269128,96.55542291,4.964220936,4.925131334,5.930933965,2.013129915,4.966963164,3.966018711,11.88726685,14.88405579,6.035455548
101267235,49.15319388,27.78182908,28.48958772,12.93503358,14.74842102,13.66773405,16.08240363,13.0249443,15.08678483,21.84257212,25.61068294,21.74675787,49.32168292,45.69606111,45.60921518,37.64301168,40.68308583,39.23046106
101264615,11.03439046,15.8753309,19.64799153,45.77011883,48.17817533,48.8133359,36.18540817,45.08634564,38.2198549,24.82110468,13.79036773,18.78129089,12.07877949,13.90749686,10.90655146,8.915450135,11.90724463,9.053183322
101244710,27.08441295,30.75845363,23.57758984,43.78011366,42.27880692,43.93200231,23.11845522,26.04988859,25.14464138,19.85688374,27.58073547,19.76977988,18.11816923,20.86124529,22.80460759,23.77453369,22.82221888,26.15364071
101253692,24.07503374,29.76624545,27.50718815,23.880062,28.51361397,21.4778678,9.046352044,9.017269128,9.052070898,27.79963724,38.4160244,32.62013681,37.24290343,39.73570531,37.67717776,34.67119497,28.7758412,42.24818884
101248815,27.08441295,23.81299636,21.61279069,21.89005683,23.59747363,28.31173482,30.15450681,26.04988859,30.17356966,27.79963724,29.550788,31.63164781,28.18381881,28.80838635,32.71965437,26.74635041,29.76811159,24.14182219
101259749,31.09691858,45.64157635,28.48958772,38.80510074,37.36266658,32.2168017,22.113305,21.04029463,18.1041418,24.82110468,43.34115574,40.52804876,19.12473419,19.86785266,19.83009356,38.63361725,27.78357081,28.16545922
101252187,28.08753936,26.7896209,33.40158561,28.85507491,34.41298238,32.2168017,25.12875568,33.06332014,33.19092663,29.78532561,20.6855516,15.81582391,18.11816923,19.86785266,17.8470842,18.82150584,21.8299485,19.1122759
101246727,4.012505623,16.86753909,12.7711945,8.955023249,15.73164909,9.762667181,16.08240363,18.03453826,6.034713932,46.6636768,41.3711032,21.74675787,43.28229317,39.73570531,36.68567308,62.40815095,48.62124892,57.33682771
101255209,18.0562753,18.85195545,12.7711945,27.86007233,35.39621045,21.4778678,20.10300454,17.03261946,21.12149876,23.82826049,31.52084054,28.66618083,21.13786411,25.82820845,20.82159824,38.63361725,45.64443777,27.15954997
101253952,36.11255061,34.72728635,19.64799153,19.90005166,21.6310175,13.66773405,15.07725341,14.02686309,16.09257048,18.86403956,25.61068294,18.78129089,37.24290343,19.86785266,29.74514034,35.66180054,51.59806008,51.30137216
543849,25.07816014,29.76624545,26.52478857,23.880062,26.54715783,23.43040123,23.11845522,22.04221342,25.14464138,28.79248143,39.40105067,33.6086258,36.23633847,30.79517162,28.75363566,33.6805894,25.79903004,29.17136848
104645762,30.09379217,26.7896209,46.17278011,15.92004133,11.79873682,16.59653421,19.09785431,28.05372618,20.11571311,46.6636768,29.550788,27.67769184,37.24290343,33.77534952,28.75363566,11.88726685,17.86086695,20.11818516
101258311,19.05940171,27.78182908,23.57758984,36.81509558,44.24526306,37.09813529,24.12360545,24.04605101,25.14464138,25.81394887,32.5058668,33.6086258,18.11816923,23.84142319,22.80460759,23.77453369,17.86086695,23.13591293
101262567,4.012505623,4.961040908,6.876797037,12.93503358,14.74842102,10.7389339,8.041201817,13.0249443,8.046285242,7.942753497,8.865236401,12.85035692,8.05251966,91.39212222,15.86407485,45.56785625,61.52076394,8.047274064
544255,20.06252811,20.83637181,28.48958772,12.93503358,22.61424556,11.71520062,16.08240363,30.05756376,18.1041418,27.79963724,24.62565667,19.76977988,52.34137779,41.72249058,39.66018711,29.71816712,36.71400429,42.24818884
