"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Solyc11g073250.2.1",4040.55729632249,0.867106912238081,0.215063287801489,1.96629243604203e-05,0.000101785084741496
"Solyc12g019560.1.1",168.954507042488,-0.722267576604819,0.371455438797841,0.0204091629158293,0.044031327855124
"Solyc06g084480.3.1",1135.57216011765,-0.729444303198668,0.241403934402721,0.00107237075202531,0.00338933036368702
"Solyc05g054170.4.1",129.802095560944,-4.24558064860055,0.598332122839356,1.25934283696083e-13,4.41026197269319e-12
"Solyc01g100840.3.1",737.916454499027,0.858311267134584,0.162857634123655,5.17718205485686e-08,5.35869472819551e-07
"Solyc04g007700.3.1",372.882507059163,0.847505772178206,0.179300735665756,8.0390037830292e-07,6.14821690555801e-06
"Solyc12g088410.3.1",60.3729463206194,1.45023410086598,0.408290331477554,5.60911764651093e-05,0.000254620136798399
"NA",NA,NA,NA,NA,NA
"Solyc09g083360.3.1",108.716034867998,-1.58244710586799,0.657664024055066,0.00144820808729711,0.00440505648736371
"Solyc07g041010.3.1",850.811275747609,0.775870185158545,0.265545709704028,0.00137855941173194,0.00421774952446622
"NA.1",NA,NA,NA,NA,NA
"Solyc08g008490.4.1",623.885688382683,-0.895601763647872,0.267590406915234,0.000252171244180704,0.000950174794119513
"NA.2",NA,NA,NA,NA,NA
"Solyc06g005390.1.1",118.711638385503,0.935822867479428,0.297286671811663,0.000486373706998101,0.00169454628914892
"Solyc06g063330.3.1",352.915613467354,-0.742563682150009,0.218978382033854,0.000305707285822647,0.00112640761475487
"Solyc03g058930.4.1",99.2108749411402,1.62365711643213,0.254057782058063,2.34742391590388e-11,5.27416188655592e-10
"Solyc11g006660.3.1",1521.38576765953,-0.591420542927774,0.161793497089362,0.000144435718705629,0.000585222254788078
"Solyc05g026130.3.1",1832.15847587693,0.828377804673519,0.161070380987159,1.06702097867284e-07,1.0314382488441e-06
"Solyc03g006720.1.1",8.30960841700603,-3.68476020532635,2.72087430526367,0.00281076056234608,0.00788236215346264
"Solyc05g050960.4.1",77.4314883887547,0.706035094662509,0.312542622291447,0.010403621315954,0.0248015593702375
"Solyc10g080770.3.1",1148.65658855875,-0.716989729497226,0.164584744879082,5.75179260731255e-06,3.46097378237269e-05
"Solyc11g011050.2.1",162.043506339128,-0.692486132000165,0.302815798875152,0.009573796327242,0.0231105086747053
"Solyc01g067530.3.1",2181.14931486106,-1.33135965403055,0.29314912795672,9.23028375135214e-07,6.93604062416918e-06
"NA.3",NA,NA,NA,NA,NA
"Solyc12g009790.2.1",627.329973473952,-0.388605043487534,0.179195950330597,0.0228808832289345,0.0484900867398894
"Solyc11g066650.3.1",140.114991378827,-0.663144981326416,0.294109818170138,0.0111884965885819,0.026397066595602
"Solyc01g090650.1.1",47.5629832134398,-1.18177410385838,0.427834029564354,0.00105803931564223,0.0033512815011241
"NA.4",NA,NA,NA,NA,NA
"Solyc11g065890.2.1",314.169702698275,0.664859977113743,0.153656421643924,7.68552372188655e-06,4.45100025487519e-05
"Solyc06g066010.3.1",368.976591115373,0.430222843160657,0.198184381101518,0.0218268524474212,0.0465803265371344
"Solyc01g095450.4.1",53.4120808528794,0.992841951395673,0.357086700095349,0.00137825154189604,0.00421764503004554
"Solyc11g069490.3.1",1540.25740756592,-0.42786800728498,0.185460725480922,0.0152701811345441,0.0344021054493937
"Solyc03g121730.3.1",2759.73289009538,-0.582498970554841,0.146817809017134,4.21550525944393e-05,0.000197932389206539
